Black Body Radiation Experiment Wed, Sep 23, 2020 2:37 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.13109
0.00000	0.13190
0.00000	0.13399
0.00000	0.12723
0.00000	0.13415
0.00000	0.12996
0.00000	0.12771
0.00000	0.13351
0.00000	0.13399
0.00000	0.13544
0.01035	0.13351
0.01035	0.13158
0.01035	0.13238
0.01035	0.13528
0.01035	0.13254
0.01035	0.13045
0.01035	0.13383
0.01035	0.13222
0.01035	0.13576
0.01035	0.13093
0.01035	0.13335
0.01035	0.12835
0.01035	0.13238
0.02070	0.13061
0.02070	0.13077
0.02070	0.13576
0.02070	0.13367
0.02070	0.13238
0.02070	0.13431
0.02070	0.13222
0.02070	0.13093
0.02070	0.13431
0.02070	0.13560
0.03104	0.13528
0.03104	0.12851
0.03104	0.13109
0.03104	0.13238
0.05174	0.13303
0.12418	0.13303
0.17592	0.12851
0.18627	0.13206
0.20696	0.13399
0.23801	0.13609
0.24836	0.12996
0.25870	0.13045
0.26905	0.13383
0.27940	0.13367
0.28975	0.13061
0.33114	0.13206
0.37254	0.13303
0.42428	0.12868
0.47602	0.13077
0.52776	0.13367
0.56915	0.13158
0.60020	0.13013
0.64159	0.13125
0.66228	0.12964
0.68298	0.13270
0.69333	0.13254
0.69333	0.13141
0.70368	0.13190
0.70368	0.12964
0.70368	0.13238
0.70368	0.12723
0.70368	0.13109
0.70368	0.13045
0.70368	0.13480
0.70368	0.13190
0.71403	0.13399
0.71403	0.13431
0.71403	0.13351
0.71403	0.13270
0.71403	0.13093
0.71403	0.13576
0.71403	0.13496
0.71403	0.12996
0.72437	0.13238
0.76577	0.13303
0.84855	0.13222
0.92099	0.13222
0.96238	0.13141
0.99343	0.13303
1.02447	0.13383
1.02447	0.13077
1.02447	0.13029
1.02447	0.13045
1.02447	0.13061
1.02447	0.13399
1.02447	0.13431
1.02447	0.13367
1.02447	0.13206
1.02447	0.13206
1.02447	0.13206
1.02447	0.12932
1.02447	0.13158
1.02447	0.13077
1.02447	0.13528
1.02447	0.13480
1.02447	0.12996
1.02447	0.13415
1.02447	0.13657
1.02447	0.13431
1.03482	0.12706
1.03482	0.13367
1.03482	0.13174
1.03482	0.13141
1.03482	0.13109
1.03482	0.12980
1.03482	0.13367
1.03482	0.13222
1.03482	0.13367
1.03482	0.13512
1.03482	0.13093
1.03482	0.13625
1.03482	0.13222
1.03482	0.13286
1.03482	0.12980
1.04517	0.13512
1.04517	0.13141
1.04517	0.12819
1.04517	0.14027
1.04517	0.13222
1.04517	0.13013
1.04517	0.13319
1.03482	0.13270
1.03482	0.13061
1.03482	0.13238
1.03482	0.13303
1.03482	0.13319
1.03482	0.13351
1.03482	0.13335
1.04517	0.12771
1.04517	0.12884
1.04517	0.13592
1.04517	0.13367
1.04517	0.12980
1.04517	0.13286
1.04517	0.12964
1.04517	0.13447
1.05552	0.13303
1.07621	0.12851
1.19004	0.13222
1.29352	0.12964
1.35561	0.13319
1.41770	0.13190
1.50049	0.13415
1.55223	0.13222
1.58327	0.13190
1.61432	0.13383
1.63501	0.13431
1.65571	0.13013
1.70745	0.13109
1.75919	0.13367
1.82128	0.13480
1.86268	0.13431
1.89372	0.13045
1.91442	0.13367
1.94546	0.13125
1.99720	0.13367
2.04894	0.13319
2.11103	0.13367
2.15242	0.13431
2.20417	0.13641
2.23521	0.13480
2.28695	0.13367
2.33869	0.13415
2.40078	0.13528
2.47322	0.13383
2.54566	0.13270
2.63879	0.13335
2.72158	0.13335
2.79401	0.13335
2.85610	0.13609
2.91819	0.13512
3.00098	0.13093
3.07341	0.13303
3.13550	0.13512
3.18724	0.13399
3.23899	0.13319
3.29073	0.13190
3.35282	0.13560
3.41490	0.13093
3.48734	0.13464
3.58048	0.13367
3.65291	0.13335
3.74605	0.13625
3.81848	0.13464
3.90127	0.13238
3.96336	0.13431
4.02545	0.13947
4.08754	0.13174
4.14963	0.13206
4.20137	0.13625
4.25311	0.13850
4.31520	0.13770
4.38764	0.13512
4.48077	0.13190
4.56355	0.13286
4.65669	0.13319
4.74982	0.13689
4.84296	0.13705
4.93609	0.13544
5.02922	0.13029
5.11201	0.13222
5.18445	0.13286
5.25688	0.13399
5.32932	0.13383
5.38106	0.13480
5.45350	0.13786
5.50524	0.13335
5.56733	0.13367
5.63977	0.13303
