Black Body Radiation Experiment Wed, Sep 23, 2020 2:46 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.07833
0.00000	-0.08107
0.00000	-0.07850
0.00000	-0.07608
0.00000	-0.07721
0.00000	-0.07817
0.00000	-0.07656
0.00000	-0.07946
0.00000	-0.07785
0.00000	-0.07850
0.00000	-0.07833
0.00000	-0.07930
0.00000	-0.07753
0.00000	-0.07753
0.00000	-0.07785
0.00000	-0.07946
0.00000	-0.07833
0.00000	-0.08220
0.00000	-0.07995
0.00000	-0.07801
0.00000	-0.07995
0.00000	-0.07978
0.00000	-0.07125
0.00000	-0.08188
0.00000	-0.07785
0.00000	-0.07560
0.00000	-0.07705
0.00000	-0.07576
0.00000	-0.07978
0.00000	-0.08075
0.00000	-0.08011
0.00000	-0.07801
0.00000	-0.07640
0.00000	-0.07962
0.00000	-0.07463
0.00000	-0.07576
0.00000	-0.08156
0.00000	-0.07576
0.00000	-0.07995
0.00000	-0.07688
0.00000	-0.07898
0.00000	-0.08043
0.00000	-0.07850
0.00000	-0.07898
0.00000	-0.07898
0.00000	-0.07576
0.00000	-0.07785
0.00000	-0.07769
0.00000	-0.07398
0.00000	-0.07737
0.00000	-0.07962
0.00000	-0.07753
0.00000	-0.07543
0.00000	-0.07495
0.00000	-0.07398
0.00000	-0.07801
0.00000	-0.07962
0.00000	-0.07366
0.00000	-0.07785
0.00000	-0.08156
0.00000	-0.07737
0.00000	-0.07592
0.00000	-0.07769
0.00000	-0.07962
0.00000	-0.08011
0.00000	-0.07511
0.00000	-0.07866
0.00000	-0.07753
0.00000	-0.07511
0.00000	-0.07640
0.00000	-0.07576
0.00000	-0.08043
0.00000	-0.07592
0.00000	-0.07576
0.00000	-0.07672
0.00000	-0.07914
0.00000	-0.07688
0.00000	-0.07382
0.00000	-0.07882
0.00000	-0.07447
0.00000	-0.07382
0.00000	-0.07173
0.00000	-0.07833
0.00000	-0.07930
0.00000	-0.07898
0.00000	-0.07366
0.00000	-0.07254
0.00000	-0.07543
0.00000	-0.07527
0.00000	-0.07656
0.00000	-0.07543
0.00000	-0.07543
0.00000	-0.07527
0.00000	-0.07431
0.00000	-0.07640
0.00000	-0.07560
0.00000	-0.07576
0.00000	-0.07254
0.00000	-0.07431
0.00000	-0.07205
0.00000	-0.07850
0.00000	-0.07366
0.00000	-0.07431
0.00000	-0.07560
0.00000	-0.07366
0.00000	-0.07511
0.00000	-0.07044
0.00000	-0.07318
0.00000	-0.07415
0.00000	-0.07817
0.00000	-0.07930
0.00000	-0.07576
0.00000	-0.07543
0.00000	-0.07930
0.00000	-0.07221
0.00000	-0.07705
0.00000	-0.07576
0.00000	-0.07350
0.00000	-0.07479
0.00000	-0.07753
0.00000	-0.07447
0.00000	-0.07898
0.00000	-0.07447
0.00000	-0.07302
0.00000	-0.07753
0.00000	-0.07495
0.00000	-0.07576
0.00000	-0.07495
0.00000	-0.07656
0.00000	-0.07447
0.00000	-0.07882
0.00000	-0.07576
0.00000	-0.07511
0.00000	-0.07592
0.00000	-0.07592
0.00000	-0.07511
0.00000	-0.07431
0.00000	-0.07382
0.00000	-0.07221
0.00000	-0.07672
0.00000	-0.07350
0.00000	-0.07688
0.00000	-0.07511
0.00000	-0.07737
0.00000	-0.07882
0.00000	-0.07737
0.00000	-0.07672
0.00000	-0.07640
0.00000	-0.07479
0.00000	-0.07334
0.00000	-0.07479
0.00000	-0.07495
0.00000	-0.07560
0.00000	-0.07527
0.00000	-0.07527
0.00000	-0.07850
0.00000	-0.07785
0.00000	-0.07817
0.00000	-0.07640
0.00000	-0.08188
0.00000	-0.07576
0.00000	-0.07576
0.00000	-0.07882
0.00000	-0.07431
0.00000	-0.07366
0.00000	-0.07431
0.00000	-0.07431
0.00000	-0.07769
0.00000	-0.07527
0.00000	-0.07350
0.00000	-0.07479
0.00000	-0.07189
0.00000	-0.07801
0.00000	-0.07624
0.00000	-0.07640
0.00000	-0.07560
0.00000	-0.07254
0.00000	-0.07898
0.00000	-0.07221
0.00000	-0.07447
0.00000	-0.07785
0.00000	-0.07656
0.00000	-0.07382
0.00000	-0.07431
0.00000	-0.07576
0.00000	-0.07318
0.00000	-0.07962
0.00000	-0.07431
0.00000	-0.07479
0.00000	-0.07092
0.00000	-0.07318
0.00000	-0.07688
0.00000	-0.07318
0.00000	-0.07560
0.00000	-0.07495
0.00000	-0.07608
0.00000	-0.07688
0.00000	-0.07415
0.00000	-0.07286
0.00000	-0.07850
0.00000	-0.07447
0.00000	-0.07737
0.00000	-0.07560
0.00000	-0.07817
0.00000	-0.07495
0.00000	-0.07479
0.00000	-0.07479
0.00000	-0.07447
0.00000	-0.07479
0.00000	-0.07254
0.00000	-0.07624
0.01035	-0.07656
0.01035	-0.07479
0.02070	-0.07302
0.03104	-0.07511
0.03104	-0.07318
0.03104	-0.07850
0.03104	-0.07688
0.03104	-0.07785
0.03104	-0.07543
0.03104	-0.07495
0.03104	-0.07592
0.03104	-0.07624
0.03104	-0.07656
0.03104	-0.07592
0.03104	-0.07254
0.03104	-0.07431
0.03104	-0.07543
0.03104	-0.07366
0.03104	-0.07318
0.03104	-0.07576
0.03104	-0.07398
0.03104	-0.06996
0.03104	-0.07415
0.03104	-0.07576
0.03104	-0.07898
0.03104	-0.07254
0.03104	-0.07785
0.03104	-0.07753
0.03104	-0.07511
0.03104	-0.07608
0.03104	-0.07463
0.03104	-0.07785
0.03104	-0.07366
0.03104	-0.07366
0.02070	-0.07527
0.02070	-0.07382
0.02070	-0.07382
0.02070	-0.07624
0.02070	-0.07092
0.02070	-0.07656
0.02070	-0.07318
0.02070	-0.07543
0.02070	-0.07511
0.02070	-0.07447
0.02070	-0.07254
0.02070	-0.07672
0.02070	-0.07705
0.02070	-0.07527
0.02070	-0.07382
0.02070	-0.07624
0.03104	-0.07801
0.03104	-0.07463
0.03104	-0.07801
0.03104	-0.07608
0.03104	-0.07688
0.03104	-0.07398
0.03104	-0.07366
0.03104	-0.07205
0.03104	-0.07318
0.04139	-0.07237
0.06209	-0.07850
0.08279	-0.07640
0.11383	-0.07173
0.15522	-0.07946
0.21731	-0.07560
0.27940	-0.07463
0.34149	-0.07431
0.40358	-0.07479
0.48637	-0.07302
0.56915	-0.07447
0.66228	-0.07672
0.76577	-0.07109
0.86925	-0.07463
0.98308	-0.07511
1.09691	-0.07125
1.20039	-0.07350
1.31422	-0.07366
1.40735	-0.07479
1.50049	-0.07527
1.58327	-0.07511
1.65571	-0.07237
1.72815	-0.07479
1.81093	-0.07286
1.88337	-0.07592
1.95581	-0.07479
2.04894	-0.07479
2.13173	-0.07205
2.18347	-0.07415
2.25591	-0.07592
2.33869	-0.07463
2.42148	-0.07447
2.50426	-0.07543
2.57670	-0.07511
2.64914	-0.07125
2.74227	-0.07463
2.82506	-0.07270
2.91819	-0.07495
3.00098	-0.07431
3.07341	-0.07350
3.15620	-0.07173
3.22864	-0.07205
3.30107	-0.07479
3.37351	-0.07398
3.44595	-0.07624
3.53908	-0.07237
3.61152	-0.07366
3.68396	-0.07721
3.76674	-0.07141
3.83918	-0.07447
3.90127	-0.07672
3.98406	-0.07672
4.04614	-0.07463
4.09789	-0.07270
4.15997	-0.07688
4.23241	-0.07656
4.30485	-0.07608
4.37729	-0.07511
4.44972	-0.07527
4.51181	-0.07286
4.56355	-0.07705
4.61530	-0.07334
4.66704	-0.07366
4.72913	-0.07302
4.79121	-0.07705
4.84296	-0.07495
4.90504	-0.07398
4.96713	-0.07495
5.02922	-0.07688
5.10166	-0.07447
5.17410	-0.07286
5.24654	-0.07463
5.31897	-0.07511
5.37071	-0.07334
5.44315	-0.07640
5.49489	-0.07447
5.55698	-0.07511
5.62942	-0.07447
5.70186	-0.07753
5.77429	-0.07527
5.84673	-0.08043
5.91917	-0.07543
5.98126	-0.07463
6.03300	-0.07318
6.09509	-0.07705
6.14683	-0.07608
6.19857	-0.07495
6.26066	-0.07560
6.30205	-0.07479
6.35379	-0.07382
6.39519	-0.07463
6.44693	-0.07254
6.50902	-0.07447
6.56076	-0.07672
6.62285	-0.07527
6.68493	-0.07705
6.73668	-0.07479
6.79876	-0.07527
6.85051	-0.07463
6.90225	-0.07527
6.95399	-0.07543
7.00573	-0.07495
7.07817	-0.07511
7.15060	-0.07608
7.22304	-0.07254
7.28513	-0.07560
7.34722	-0.07705
7.40931	-0.07882
7.46105	-0.07705
7.53349	-0.08043
7.60592	-0.07737
7.66801	-0.07882
7.75080	-0.08091
7.81289	-0.08123
7.87498	-0.07495
7.93707	-0.07672
7.97846	-0.07366
8.04055	-0.07753
8.09229	-0.07495
8.15438	-0.07898
8.21647	-0.07382
8.28891	-0.07672
8.36134	-0.07286
8.43378	-0.07366
8.48552	-0.07560
8.55796	-0.07431
8.63040	-0.07495
8.70283	-0.08091
8.77527	-0.07318
8.84771	-0.07866
8.94084	-0.07543
9.02363	-0.07640
9.10641	-0.07479
9.17885	-0.07656
9.26164	-0.07237
9.35477	-0.07817
9.43755	-0.07914
9.53069	-0.07366
9.61347	-0.07592
9.67556	-0.07398
9.74800	-0.07688
9.84113	-0.07640
9.92392	-0.07882
9.99636	-0.07833
10.06879	-0.07543
10.15158	-0.07769
10.21367	-0.07398
10.27576	-0.07495
10.34820	-0.07302
10.41029	-0.07978
10.46203	-0.07737
10.52412	-0.07640
