Black Body Radiation Experiment Wed, Sep 23, 2020 12:01 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.20399
0.00000	-0.21172
0.00000	-0.20995
0.00000	-0.20238
0.00000	-0.19255
0.00000	-0.20415
0.00000	-0.19626
0.00000	-0.20077
0.00000	-0.21253
0.00000	-0.21527
0.00000	-0.21736
0.00000	-0.21221
0.00000	-0.21462
0.00000	-0.19884
0.00000	-0.19932
0.00000	-0.20496
0.00000	-0.20061
0.00000	-0.20608
0.00000	-0.19594
0.00000	-0.20254
0.00000	-0.21027
0.00000	-0.20206
0.00000	-0.20383
0.00000	-0.20399
0.00000	-0.21591
0.00000	-0.20206
0.00000	-0.19722
0.00000	-0.20431
0.00000	-0.21607
0.00000	-0.20770
0.00000	-0.20077
0.00000	-0.21913
0.00000	-0.22622
0.00000	-0.21092
0.00000	-0.21607
0.00000	-0.19594
0.00000	-0.21639
0.00000	-0.22123
0.00000	-0.20093
0.00000	-0.20625
0.00000	-0.20608
0.00000	-0.20818
0.00000	-0.22123
0.00000	-0.19142
0.00000	-0.19610
0.00000	-0.19690
0.00000	-0.20447
0.00000	-0.21801
0.00000	-0.20190
0.00000	-0.19304
0.00000	-0.20689
0.00000	-0.21237
0.00000	-0.20463
0.00000	-0.21382
0.00000	-0.21527
0.00000	-0.19561
0.00000	-0.19658
0.00000	-0.20931
0.00000	-0.22123
0.00000	-0.20173
0.00000	-0.20979
0.00000	-0.21237
0.00000	-0.21317
0.00000	-0.20206
0.00000	-0.20383
0.00000	-0.21897
0.00000	-0.19465
0.00000	-0.19577
0.00000	-0.21978
0.00000	-0.20737
0.00000	-0.19964
0.00000	-0.20770
0.00000	-0.22187
0.00000	-0.19352
0.00000	-0.20689
0.00000	-0.20931
0.00000	-0.20995
0.00000	-0.20721
0.00000	-0.20045
0.00000	-0.21092
0.00000	-0.20077
0.00000	-0.20512
0.00000	-0.19384
0.00000	-0.19432
0.00000	-0.20302
0.00000	-0.20915
0.00000	-0.19400
0.00000	-0.19062
0.00000	-0.20141
0.00000	-0.20866
0.00000	-0.18756
0.00000	-0.19239
0.00000	-0.19191
0.00000	-0.20077
0.00000	-0.19948
0.00000	-0.18321
0.00000	-0.18579
0.00000	-0.20206
0.00000	-0.20302
0.00000	-0.20061
0.00000	-0.19175
0.00000	-0.19014
0.00000	-0.20012
0.00000	-0.22107
0.00000	-0.20093
0.00000	-0.19336
0.00000	-0.19739
0.00000	-0.20206
0.00000	-0.19867
0.00000	-0.19787
0.00000	-0.20480
0.00000	-0.19867
0.00000	-0.19142
0.00000	-0.19239
0.00000	-0.20818
0.00000	-0.21398
0.00000	-0.19642
0.00000	-0.20689
0.00000	-0.20335
0.00000	-0.20673
0.00000	-0.19336
0.00000	-0.20496
0.00000	-0.21768
0.00000	-0.21027
0.00000	-0.18418
0.00000	-0.21849
0.00000	-0.22590
0.00000	-0.20286
0.00000	-0.19432
0.00000	-0.20463
0.00000	-0.19996
0.00000	-0.20753
0.00000	-0.19159
0.00000	-0.20512
0.00000	-0.21559
0.00000	-0.21060
0.00000	-0.20206
0.00000	-0.20496
0.00000	-0.20576
0.00000	-0.19722
0.00000	-0.20254
0.00000	-0.21688
0.00000	-0.20173
0.00000	-0.19255
0.00000	-0.21382
0.00000	-0.19497
0.00000	-0.20367
0.00000	-0.19884
0.00000	-0.21350
0.00000	-0.20979
0.00000	-0.21172
0.00000	-0.19706
0.00000	-0.19932
0.00000	-0.19642
0.00000	-0.22622
0.00000	-0.19432
0.00000	-0.20753
0.00000	-0.20206
0.00000	-0.21076
0.00000	-0.19191
0.00000	-0.20190
0.00000	-0.20029
0.00000	-0.19884
0.00000	-0.19432
0.00000	-0.20431
0.00000	-0.21720
0.00000	-0.20367
0.00000	-0.20157
0.00000	-0.19980
0.00000	-0.20915
0.00000	-0.19561
0.00000	-0.19465
0.00000	-0.20689
0.00000	-0.21253
0.00000	-0.20721
0.00000	-0.19561
0.00000	-0.20190
0.00000	-0.21382
0.00000	-0.19932
0.00000	-0.20270
0.00000	-0.21124
0.00000	-0.21108
0.00000	-0.20029
0.00000	-0.20689
0.00000	-0.20367
0.00000	-0.20206
0.00000	-0.21188
0.00000	-0.20270
0.00000	-0.21188
0.00000	-0.19867
0.00000	-0.20898
0.00000	-0.22107
0.00000	-0.20061
0.00000	-0.19948
0.00000	-0.22155
0.00000	-0.21575
0.00000	-0.20463
0.00000	-0.19175
0.00000	-0.22429
0.00000	-0.19384
0.00000	-0.19078
0.00000	-0.20270
0.00000	-0.20753
0.00000	-0.21623
0.00000	-0.19239
0.00000	-0.20399
0.00000	-0.21027
0.00000	-0.20238
0.00000	-0.20077
0.00000	-0.19964
0.00000	-0.20947
0.00000	-0.19739
0.00000	-0.19255
0.00000	-0.20206
0.00000	-0.20480
0.00000	-0.19175
0.00000	-0.19126
0.00000	-0.21382
0.00000	-0.19239
0.00000	-0.19159
0.00000	-0.19432
0.00000	-0.19771
0.00000	-0.19449
0.00000	-0.19626
0.00000	-0.21043
0.00000	-0.19594
0.00000	-0.19851
0.00000	-0.18965
0.00000	-0.19191
0.01035	-0.21205
0.01035	-0.18305
0.01035	-0.19255
0.01035	-0.19352
0.01035	-0.20496
0.01035	-0.18788
0.01035	-0.19142
0.01035	-0.19255
0.02070	-0.21205
0.03104	-0.20463
0.03104	-0.19271
0.03104	-0.18933
0.03104	-0.20093
0.03104	-0.19964
0.03104	-0.18401
0.03104	-0.19432
0.03104	-0.20786
0.03104	-0.19690
0.03104	-0.19674
0.03104	-0.19819
0.04139	-0.19271
0.04139	-0.19142
0.04139	-0.20238
0.05174	-0.18885
0.06209	-0.18917
0.07244	-0.19110
0.07244	-0.19271
0.08279	-0.20302
0.09313	-0.20689
0.11383	-0.20592
0.15522	-0.18401
0.19662	-0.18498
0.23801	-0.18997
0.26905	-0.19513
0.30010	-0.19304
0.32079	-0.19739
0.34149	-0.19175
0.35184	-0.20480
0.37254	-0.20173
0.41393	-0.20608
0.46567	-0.20673
0.51741	-0.20206
0.55880	-0.20077
0.61054	-0.19884
0.66228	-0.19803
0.71403	-0.19191
0.76577	-0.19159
0.81751	-0.17999
0.87960	-0.18949
0.96238	-0.18820
1.03482	-0.19304
1.09691	-0.18852
1.15900	-0.18820
1.22109	-0.18273
1.28318	-0.16678
1.34527	-0.18675
1.43840	-0.19722
1.50049	-0.17966
1.57293	-0.17644
1.63501	-0.17709
1.70745	-0.17644
1.76954	-0.17225
1.82128	-0.19030
1.88337	-0.17419
1.95581	-0.19207
2.02825	-0.17048
2.09034	-0.18224
2.16277	-0.17370
2.24556	-0.17596
2.30765	-0.18176
2.36974	-0.17628
2.43183	-0.17290
2.48357	-0.17515
2.54566	-0.17773
2.61809	-0.18643
2.66983	-0.17515
2.72158	-0.19126
2.77332	-0.17451
2.82506	-0.17016
2.87680	-0.17113
2.93889	-0.18031
3.00098	-0.18337
3.06307	-0.17676
3.12516	-0.17596
3.17690	-0.18273
3.21829	-0.19030
3.25968	-0.18563
3.31142	-0.18788
3.36316	-0.19255
3.42525	-0.19449
3.48734	-0.19674
3.53908	-0.19384
3.59082	-0.18144
3.65291	-0.17467
3.70465	-0.19932
3.76674	-0.18369
3.83918	-0.18901
3.91162	-0.17709
3.97371	-0.19771
4.04614	-0.18643
4.10823	-0.16968
4.18067	-0.18852
4.26346	-0.18756
4.33589	-0.18305
4.41868	-0.19159
4.50147	-0.18997
4.57390	-0.18836
4.64634	-0.18160
4.72913	-0.17483
4.80156	-0.17725
4.86365	-0.16903
4.93609	-0.19271
4.99818	-0.18192
5.07062	-0.18240
5.13271	-0.18401
5.19479	-0.19126
5.24654	-0.18997
5.29828	-0.18482
5.33967	-0.18901
5.39141	-0.17499
5.45350	-0.18691
5.49489	-0.19078
5.54663	-0.19755
5.59837	-0.18708
