Black Body Radiation Experiment Wed, Sep 23, 2020 2:39 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.03951
0.00000	-0.03758
0.00000	-0.03645
0.00000	-0.03661
0.00000	-0.03725
0.00000	-0.03597
0.00000	-0.03709
0.00000	-0.03935
0.00000	-0.03725
0.00000	-0.03822
0.00000	-0.03564
0.00000	-0.03452
0.00000	-0.03452
0.00000	-0.03580
0.00000	-0.03661
0.00000	-0.04209
0.00000	-0.03758
0.00000	-0.04064
0.00000	-0.03291
0.00000	-0.03693
0.00000	-0.03774
0.00000	-0.03693
0.00000	-0.03806
0.00000	-0.03677
0.00000	-0.03725
0.00000	-0.03854
0.00000	-0.03468
0.00000	-0.03709
0.00000	-0.03629
0.00000	-0.04128
0.00000	-0.03951
0.00000	-0.03742
0.00000	-0.03903
0.00000	-0.03371
0.00000	-0.03645
0.00000	-0.03387
0.00000	-0.03822
0.00000	-0.04128
0.00000	-0.03854
0.00000	-0.03677
0.00000	-0.03693
0.00000	-0.03580
0.00000	-0.03532
0.00000	-0.03725
0.00000	-0.03822
0.00000	-0.03452
0.00000	-0.03870
0.00000	-0.03516
0.00000	-0.03709
0.00000	-0.03854
0.00000	-0.03613
0.00000	-0.03436
0.00000	-0.03484
0.00000	-0.03903
0.00000	-0.03419
0.00000	-0.03532
0.00000	-0.03677
0.00000	-0.03854
0.00000	-0.04080
0.00000	-0.03580
0.00000	-0.03677
0.00000	-0.03613
0.00000	-0.03500
0.00000	-0.03870
0.00000	-0.03790
0.00000	-0.03580
0.00000	-0.03774
0.00000	-0.03935
0.00000	-0.03484
0.00000	-0.03645
0.00000	-0.04144
0.00000	-0.03983
0.00000	-0.03484
0.00000	-0.03999
0.00000	-0.03113
0.00000	-0.03822
0.00000	-0.03790
0.00000	-0.03709
0.00000	-0.03419
0.00000	-0.03725
0.00000	-0.03999
0.00000	-0.03709
0.00000	-0.03452
0.00000	-0.03919
0.00000	-0.03580
0.00000	-0.03838
0.00000	-0.03742
0.00000	-0.03838
0.00000	-0.03983
0.00000	-0.03452
0.00000	-0.03661
0.00000	-0.03629
0.00000	-0.03758
0.00000	-0.03774
0.00000	-0.03403
0.00000	-0.03629
0.00000	-0.03629
0.00000	-0.03403
0.00000	-0.04177
0.00000	-0.03580
0.00000	-0.03564
0.00000	-0.03580
0.00000	-0.03854
0.00000	-0.03419
0.00000	-0.03822
0.00000	-0.03758
0.00000	-0.03709
0.00000	-0.04032
0.00000	-0.03500
0.00000	-0.03210
0.00000	-0.03613
0.00000	-0.03887
0.00000	-0.03387
0.00000	-0.04032
0.00000	-0.03983
0.00000	-0.03725
0.00000	-0.03854
0.00000	-0.03774
0.00000	-0.03629
0.00000	-0.03580
0.00000	-0.03613
0.00000	-0.03742
0.00000	-0.03887
0.00000	-0.03677
0.00000	-0.03580
0.00000	-0.03774
0.00000	-0.03838
0.00000	-0.03951
0.00000	-0.03983
0.00000	-0.03758
0.00000	-0.03758
0.00000	-0.03854
0.00000	-0.04128
0.00000	-0.04209
0.00000	-0.04080
0.00000	-0.03580
0.00000	-0.03806
0.00000	-0.03903
0.00000	-0.04096
0.00000	-0.03742
0.00000	-0.04064
0.00000	-0.03693
0.00000	-0.03967
0.00000	-0.04273
0.00000	-0.03725
0.00000	-0.03629
0.00000	-0.03822
0.00000	-0.04225
0.00000	-0.03919
0.00000	-0.03903
0.00000	-0.03903
0.00000	-0.03822
0.00000	-0.03903
0.00000	-0.03532
0.00000	-0.03725
0.00000	-0.03758
0.00000	-0.03564
0.00000	-0.04080
0.00000	-0.03790
0.00000	-0.03822
0.00000	-0.04128
0.00000	-0.04032
0.00000	-0.03967
0.00000	-0.03903
0.00000	-0.03790
0.00000	-0.03677
0.00000	-0.04370
0.00000	-0.03967
0.00000	-0.03983
0.00000	-0.03838
0.00000	-0.04160
0.00000	-0.04128
0.00000	-0.04322
0.00000	-0.03484
0.00000	-0.03887
0.00000	-0.03742
0.00000	-0.03903
0.00000	-0.03903
0.00000	-0.03967
0.00000	-0.04450
0.00000	-0.03838
0.00000	-0.03967
0.00000	-0.03693
0.00000	-0.03967
0.00000	-0.03983
0.00000	-0.03967
0.00000	-0.03468
0.00000	-0.04048
0.00000	-0.04241
0.00000	-0.04032
0.00000	-0.03887
0.00000	-0.03983
0.00000	-0.04322
0.00000	-0.03983
0.00000	-0.03854
0.00000	-0.04080
0.00000	-0.04128
0.00000	-0.04177
0.00000	-0.03935
0.00000	-0.04193
0.00000	-0.03564
0.00000	-0.04048
0.00000	-0.04032
0.00000	-0.03516
0.00000	-0.03983
0.00000	-0.04032
0.00000	-0.03935
0.00000	-0.04160
0.00000	-0.03870
0.00000	-0.04386
0.00000	-0.04193
0.00000	-0.04064
0.00000	-0.03806
0.00000	-0.03854
0.00000	-0.04305
0.00000	-0.04273
0.00000	-0.04064
0.00000	-0.04048
0.00000	-0.04273
0.00000	-0.04370
0.00000	-0.04225
0.00000	-0.04032
0.00000	-0.04144
0.00000	-0.04193
0.00000	-0.03903
0.00000	-0.04064
0.00000	-0.04241
0.00000	-0.04579
0.00000	-0.04354
0.00000	-0.04177
0.00000	-0.03903
0.00000	-0.04015
0.00000	-0.03951
0.00000	-0.03870
0.00000	-0.03887
0.00000	-0.03693
0.00000	-0.04064
0.00000	-0.03983
0.00000	-0.04193
0.00000	-0.04386
0.00000	-0.04241
0.00000	-0.04160
0.00000	-0.03935
0.00000	-0.03919
0.00000	-0.04499
0.00000	-0.04209
0.00000	-0.04096
0.00000	-0.03999
0.00000	-0.03967
0.00000	-0.04789
0.00000	-0.04386
0.00000	-0.04209
0.00000	-0.04370
0.00000	-0.04305
0.00000	-0.03999
0.00000	-0.04064
0.00000	-0.04225
0.00000	-0.03838
0.01035	-0.03484
0.01035	-0.03983
0.01035	-0.03999
0.01035	-0.04112
0.02070	-0.04402
0.02070	-0.03919
0.02070	-0.04338
0.03104	-0.04499
0.03104	-0.04144
0.03104	-0.04144
0.03104	-0.03790
0.03104	-0.03870
0.03104	-0.04209
0.03104	-0.04015
0.03104	-0.04128
0.03104	-0.04209
0.03104	-0.04096
0.03104	-0.04257
0.03104	-0.03742
0.03104	-0.04467
0.03104	-0.04080
0.03104	-0.04241
0.03104	-0.04112
0.03104	-0.04096
0.03104	-0.04193
0.03104	-0.04193
0.03104	-0.03983
0.03104	-0.04160
0.03104	-0.04144
0.03104	-0.04032
0.03104	-0.04241
0.03104	-0.04015
0.03104	-0.04144
0.03104	-0.04160
0.03104	-0.04740
0.03104	-0.04547
0.03104	-0.04418
0.03104	-0.04193
0.03104	-0.04354
0.03104	-0.04209
0.03104	-0.04273
0.03104	-0.04289
0.03104	-0.04354
0.04139	-0.03725
0.04139	-0.03709
0.04139	-0.03919
0.04139	-0.04015
0.04139	-0.04096
0.04139	-0.03919
0.04139	-0.04080
0.05174	-0.04015
0.06209	-0.04338
0.07244	-0.04579
0.09313	-0.03854
0.10348	-0.03919
0.12418	-0.04354
0.15522	-0.03919
0.17592	-0.04048
0.19662	-0.04322
0.22766	-0.04080
0.25870	-0.04160
0.28975	-0.04225
0.32079	-0.04128
0.34149	-0.04048
0.38288	-0.04225
0.41393	-0.04064
0.44497	-0.04015
0.49671	-0.03999
0.55880	-0.03919
0.62089	-0.04032
0.68298	-0.04064
0.73472	-0.04225
0.77611	-0.03838
0.82786	-0.03903
0.87960	-0.03983
0.94169	-0.03919
0.99343	-0.04128
1.05552	-0.03999
1.11761	-0.04064
1.15900	-0.04160
1.22109	-0.04418
1.27283	-0.04209
1.32457	-0.04418
1.37631	-0.04064
1.41770	-0.04096
1.45910	-0.04289
1.52118	-0.03870
1.56258	-0.03484
1.61432	-0.03790
