Black Body Radiation Experiment Wed, Sep 23, 2020 12:04 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.20480
0.00000	-0.22042
0.00000	-0.23766
0.00000	-0.23202
0.00000	-0.22880
0.00000	-0.21817
0.00000	-0.23186
0.00000	-0.23138
0.00000	-0.21398
0.00000	-0.21978
0.00000	-0.23073
0.00000	-0.22300
0.00000	-0.21688
0.00000	-0.22445
0.00000	-0.23283
0.00000	-0.21817
0.00000	-0.22155
0.00000	-0.22767
0.00000	-0.22977
0.00000	-0.21221
0.00000	-0.22751
0.00000	-0.24781
0.00000	-0.21784
0.00000	-0.22654
0.00000	-0.21043
0.00000	-0.22848
0.00000	-0.22316
0.00000	-0.20947
0.00000	-0.22558
0.00000	-0.23621
0.00000	-0.22703
0.00000	-0.21478
0.00000	-0.23234
0.00000	-0.23798
0.00000	-0.21575
0.00000	-0.22526
0.00000	-0.24475
0.00000	-0.23105
0.00000	-0.21269
0.00000	-0.23927
0.00000	-0.23863
0.00000	-0.21962
0.00000	-0.22332
0.00000	-0.22703
0.00000	-0.22815
0.00000	-0.22074
0.00000	-0.23283
0.00000	-0.23863
0.00000	-0.23830
0.00000	-0.22364
0.00000	-0.23750
0.00000	-0.23653
0.00000	-0.24217
0.00000	-0.23412
0.00000	-0.23379
0.00000	-0.24040
0.00000	-0.22364
0.00000	-0.24571
0.00000	-0.21414
0.00000	-0.21704
0.00000	-0.24104
0.00000	-0.23105
0.00000	-0.21833
0.00000	-0.22558
0.00000	-0.24346
0.00000	-0.24072
0.00000	-0.21994
0.00000	-0.24120
0.00000	-0.23428
0.00000	-0.22171
0.00000	-0.22509
0.00000	-0.24733
0.00000	-0.23911
0.00000	-0.22590
0.00000	-0.22526
0.00000	-0.24410
0.00000	-0.23122
0.00000	-0.24781
0.00000	-0.22493
0.00000	-0.21414
0.00000	-0.23073
0.00000	-0.21833
0.00000	-0.22203
0.00000	-0.22767
0.00000	-0.23218
0.00000	-0.21011
0.00000	-0.20641
0.00000	-0.22187
0.00000	-0.23557
0.00000	-0.20882
0.00000	-0.21511
0.00000	-0.23412
0.00000	-0.24249
0.00000	-0.20963
0.00000	-0.21946
0.00000	-0.22381
0.00000	-0.21768
0.00000	-0.23073
0.00000	-0.21752
0.00000	-0.22397
0.00000	-0.23283
0.00000	-0.20931
0.00000	-0.20947
0.00000	-0.22219
0.00000	-0.23524
0.00000	-0.21446
0.00000	-0.23267
0.00000	-0.22123
0.00000	-0.22606
0.00000	-0.22139
0.00000	-0.22558
0.00000	-0.23363
0.00000	-0.23653
0.00000	-0.22010
0.00000	-0.23154
0.00000	-0.22864
0.00000	-0.22977
0.00000	-0.23734
0.00000	-0.24008
0.00000	-0.22735
0.00000	-0.22590
0.00000	-0.23089
0.00000	-0.23991
0.00000	-0.22300
0.00000	-0.21768
0.00000	-0.22928
0.00000	-0.23315
0.00000	-0.21752
0.00000	-0.22622
0.00000	-0.23331
0.00000	-0.23186
0.00000	-0.23412
0.00000	-0.24072
0.00000	-0.23444
0.00000	-0.23057
0.00000	-0.23524
0.00000	-0.23524
0.00000	-0.23685
0.00000	-0.21704
0.00000	-0.23734
0.00000	-0.22542
0.00000	-0.23879
0.00000	-0.24426
0.00000	-0.22654
0.00000	-0.22960
0.00000	-0.25039
0.00000	-0.23299
0.00000	-0.24298
0.00000	-0.23202
0.00000	-0.23057
0.00000	-0.24539
0.00000	-0.23283
0.00000	-0.23202
0.00000	-0.24136
0.00000	-0.23702
0.00000	-0.22719
0.00000	-0.23734
0.00000	-0.23315
0.00000	-0.22493
0.00000	-0.24555
0.00000	-0.24894
0.00000	-0.23347
0.00000	-0.22155
0.00000	-0.24330
0.00000	-0.23975
0.00000	-0.22268
0.00000	-0.24072
0.00000	-0.24813
0.00000	-0.24845
0.00000	-0.25393
0.00000	-0.22348
0.00000	-0.23089
0.00000	-0.23234
0.00000	-0.25103
0.00000	-0.23009
0.00000	-0.22654
0.00000	-0.23605
0.00000	-0.24797
0.00000	-0.24410
0.00000	-0.22719
0.00000	-0.25151
0.00000	-0.25103
0.00000	-0.24620
0.00000	-0.23009
0.00000	-0.24781
0.00000	-0.24588
0.00000	-0.24491
0.00000	-0.23412
0.00000	-0.25538
0.00000	-0.25667
0.00000	-0.25780
0.00000	-0.25296
0.00000	-0.24990
0.00000	-0.24394
0.00000	-0.24652
0.00000	-0.25006
0.00000	-0.24265
0.00000	-0.23347
0.00000	-0.25055
0.00000	-0.26424
0.00000	-0.24958
0.00000	-0.25200
0.00000	-0.23991
0.00000	-0.24539
0.00000	-0.25216
0.00000	-0.25296
0.01035	-0.24684
0.01035	-0.24314
0.01035	-0.22654
0.01035	-0.24233
0.02070	-0.26086
0.02070	-0.26456
0.03104	-0.24475
0.03104	-0.23508
0.04139	-0.23138
0.04139	-0.25329
0.05174	-0.25168
0.06209	-0.25361
0.08279	-0.24298
0.09313	-0.24459
0.11383	-0.24749
0.12418	-0.25184
0.13453	-0.25361
0.15522	-0.23847
0.18627	-0.24185
0.22766	-0.24555
0.27940	-0.24024
0.33114	-0.25248
0.36219	-0.23847
0.40358	-0.25586
0.45532	-0.25087
0.49671	-0.25039
0.54845	-0.25296
0.57950	-0.25731
0.63124	-0.25506
0.67263	-0.25796
0.71403	-0.25264
0.77611	-0.24443
0.84855	-0.24942
0.92099	-0.24169
1.01412	-0.23959
1.08656	-0.24539
1.15900	-0.24298
1.22109	-0.24024
1.27283	-0.25925
1.31422	-0.24974
1.35561	-0.25071
1.38666	-0.24507
1.42805	-0.23814
1.45910	-0.23830
1.49014	-0.25023
1.53153	-0.24926
1.58327	-0.24894
1.64536	-0.23299
1.70745	-0.25232
1.76954	-0.25619
1.82128	-0.25055
1.86268	-0.24604
1.88337	-0.24507
1.91442	-0.26182
1.95581	-0.25731
1.99720	-0.25039
2.04894	-0.24716
2.09034	-0.25168
2.13173	-0.25184
2.17312	-0.25409
2.21451	-0.26182
2.26625	-0.25184
2.31800	-0.25345
2.38009	-0.25457
2.44217	-0.25764
2.49392	-0.25764
2.54566	-0.25909
2.57670	-0.26762
2.63879	-0.27520
2.72158	-0.25715
2.81471	-0.25039
2.87680	-0.25409
2.93889	-0.24990
2.99063	-0.26021
3.04237	-0.26714
3.07341	-0.26521
3.11481	-0.25941
3.14585	-0.26956
3.18724	-0.27230
3.23899	-0.26811
3.27003	-0.27020
3.31142	-0.26650
3.36316	-0.26811
3.42525	-0.26118
3.47699	-0.25377
3.52873	-0.26215
3.58048	-0.24604
3.63222	-0.27391
3.69431	-0.26650
3.75640	-0.26263
3.82883	-0.25393
3.90127	-0.26440
3.97371	-0.24604
4.03580	-0.26263
4.09789	-0.24958
4.15997	-0.26923
4.23241	-0.26956
4.29450	-0.27648
4.37729	-0.26166
4.43938	-0.25715
4.52216	-0.26795
4.59460	-0.26472
4.65669	-0.26972
4.72913	-0.27375
4.78087	-0.25876
4.84296	-0.26553
4.90504	-0.26730
4.97748	-0.26714
5.06027	-0.25200
5.13271	-0.25973
5.22584	-0.25860
5.31897	-0.25570
5.41211	-0.25828
5.51559	-0.26295
5.60872	-0.26408
5.69151	-0.25860
5.78464	-0.26215
5.85708	-0.25747
5.93986	-0.26521
6.01230	-0.25812
6.07439	-0.24942
6.14683	-0.24894
6.20892	-0.26666
6.28136	-0.25119
6.33310	-0.26827
6.38484	-0.27552
6.43658	-0.26891
6.50902	-0.27552
6.59180	-0.27278
6.67459	-0.27793
6.75737	-0.27326
6.88155	-0.26956
6.95399	-0.27922
7.02643	-0.27922
7.10921	-0.27278
7.18165	-0.26215
7.27478	-0.25780
7.37826	-0.26714
7.45070	-0.26891
7.53349	-0.25699
7.60592	-0.25023
7.67836	-0.25474
7.77150	-0.24475
7.86463	-0.26199
7.95776	-0.25280
8.01985	-0.24797
8.10264	-0.25409
8.17507	-0.26086
8.26821	-0.25474
8.35099	-0.25747
8.43378	-0.25280
8.51657	-0.25828
8.62005	-0.25602
8.72353	-0.25812
8.82701	-0.25135
8.93049	-0.25151
9.02363	-0.26795
9.11676	-0.24942
9.18920	-0.25764
9.26164	-0.26166
9.34442	-0.24298
9.41686	-0.24926
9.49964	-0.25844
9.56173	-0.25071
9.62382	-0.24781
9.68591	-0.24056
9.74800	-0.24378
9.82044	-0.24281
9.88253	-0.25554
9.94462	-0.23991
10.01705	-0.24233
10.09984	-0.25312
10.18262	-0.24233
10.25506	-0.25409
10.32750	-0.24507
10.41029	-0.25135
10.49307	-0.23991
10.58620	-0.25039
10.67934	-0.25441
10.77247	-0.23379
10.86561	-0.24813
10.94839	-0.23605
11.02083	-0.23557
11.10361	-0.23718
11.18640	-0.25554
11.26919	-0.25602
11.34162	-0.26569
11.43476	-0.26118
11.50719	-0.24636
11.58998	-0.24072
11.64172	-0.23702
11.71416	-0.23041
11.77625	-0.23138
11.84868	-0.21978
11.92112	-0.23041
12.00391	-0.24008
12.08669	-0.24378
12.15913	-0.25377
12.23157	-0.24443
12.29366	-0.24185
12.36609	-0.23395
12.45923	-0.21205
12.54201	-0.22622
12.63515	-0.22026
12.71793	-0.21156
12.81107	-0.19835
12.87316	-0.20463
12.98699	-0.19545
13.06977	-0.18385
13.16291	-0.18708
13.24569	-0.18852
13.30778	-0.16871
13.36987	-0.15711
13.46300	-0.16033
13.56649	-0.13633
13.63892	-0.12070
13.74240	-0.08188
13.85623	-0.07833
13.95972	-0.04499
14.07355	-0.00729
14.20807	0.02493
14.34260	0.06246
14.46678	0.12561
14.57026	0.17894
14.65305	0.22856
14.74618	0.26416
14.83931	0.31796
14.95314	0.35856
15.06697	0.40367
15.19115	0.43959
15.31533	0.45425
15.42916	0.48599
15.54299	0.49469
15.64647	0.48486
15.71891	0.47858
15.80170	0.47407
15.88448	0.48357
15.95692	0.43637
16.01901	0.43959
16.08110	0.41543
16.13284	0.38482
16.19493	0.37854
16.25702	0.35534
16.31911	0.32231
16.38119	0.29734
16.43294	0.26802
16.48468	0.24950
16.54677	0.23307
16.60885	0.21164
16.66060	0.18103
16.72268	0.16412
16.78477	0.12046
16.83652	0.10870
16.89860	0.09050
16.95035	0.06698
17.00209	0.04281
17.05383	0.02686
17.11592	0.01075
17.17801	-0.01422
17.24009	-0.03210
17.31253	-0.04305
17.37462	-0.05433
17.43671	-0.07785
17.48845	-0.09316
17.56089	-0.10878
17.63333	-0.10556
17.70576	-0.12827
17.77820	-0.13762
17.84029	-0.13166
17.91273	-0.14519
17.98516	-0.14535
18.04725	-0.16952
18.11969	-0.16710
18.19213	-0.16211
18.25422	-0.16372
18.31631	-0.17435
18.36805	-0.16903
18.43014	-0.18997
18.50257	-0.17934
18.58536	-0.18820
18.65780	-0.18675
18.70954	-0.18756
18.77163	-0.19465
18.83372	-0.18321
18.88546	-0.18675
18.95790	-0.18530
19.01998	-0.17741
19.09242	-0.18949
19.16486	-0.18804
19.23730	-0.18885
19.30973	-0.19384
19.38217	-0.18289
19.46496	-0.17983
19.54774	-0.18128
19.65122	-0.18385
19.73401	-0.17483
19.81680	-0.17564
19.90993	-0.18095
19.99271	-0.17628
20.08585	-0.16903
20.16863	-0.18256
20.25142	-0.17564
20.32386	-0.17548
20.40664	-0.17644
20.47908	-0.18353
20.54117	-0.16855
20.59291	-0.17725
20.65500	-0.17290
20.70674	-0.18740
20.76883	-0.17451
20.83092	-0.17322
20.89301	-0.17886
20.94475	-0.16420
21.00684	-0.18176
21.07928	-0.17580
21.15171	-0.17338
21.22415	-0.17354
21.28624	-0.16211
21.34833	-0.17000
21.42077	-0.16790
21.49320	-0.17370
21.56564	-0.16227
21.64843	-0.17064
21.70017	-0.16645
21.77260	-0.17193
21.82435	-0.15840
21.88643	-0.18031
21.93818	-0.17580
