Black Body Radiation Experiment Wed, Sep 23, 2020 12:54 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.01011
0.00000	0.00834
0.00000	0.01204
0.00000	0.00962
0.00000	0.01252
0.00000	0.01220
0.00000	0.01220
0.00000	0.01188
0.00000	0.00834
0.00000	0.01011
0.00000	0.00882
0.00000	0.00834
0.00000	0.00785
0.00000	0.01269
0.00000	0.00914
0.00000	0.00801
0.00000	0.01430
0.00000	0.00882
0.00000	0.00946
0.00000	0.00898
0.00000	0.00785
0.00000	0.00769
0.00000	0.01526
0.00000	0.01091
0.00000	0.01107
0.00000	0.01043
0.00000	0.00592
0.00000	0.01043
0.00000	0.00737
0.00000	0.01172
0.00000	0.01011
0.00000	0.00914
0.00000	0.01269
0.00000	0.00817
0.00000	0.00785
0.00000	0.01107
0.00000	0.01043
0.00000	0.01027
0.00000	0.00656
0.00000	0.00656
0.00000	0.01172
0.00000	0.00898
0.00000	0.01059
0.00000	0.01140
0.00000	0.01107
0.00000	0.01575
0.00000	0.01188
0.00000	0.01236
0.00000	0.00962
0.00000	0.00834
0.00000	0.01011
0.00000	0.00850
0.00000	0.00753
0.00000	0.01043
0.00000	0.00882
0.00000	0.00962
0.00000	0.01381
0.00000	0.00817
0.00000	0.01140
0.00000	0.01124
0.00000	0.01349
0.00000	0.01059
0.00000	0.01091
0.00000	0.00979
0.00000	0.01011
0.00000	0.00962
0.00000	0.00898
0.00000	0.01220
0.00000	0.01156
0.00000	0.00946
0.00000	0.01043
0.00000	0.00882
0.00000	0.00930
0.00000	0.01091
0.00000	0.01091
0.00000	0.01140
0.00000	0.01140
0.00000	0.01172
0.00000	0.01140
0.00000	0.00769
0.00000	0.01043
0.00000	0.00705
0.00000	0.00946
0.00000	0.00866
0.00000	0.01027
0.00000	0.01043
0.00000	0.00882
0.00000	0.00930
0.00000	0.01301
0.00000	0.00995
0.00000	0.01059
0.00000	0.01414
0.00000	0.00898
0.00000	0.00995
0.00000	0.00979
0.00000	0.01204
0.00000	0.01252
0.00000	0.00882
0.00000	0.00689
0.00000	0.00721
0.00000	0.00930
0.00000	0.00898
0.00000	0.00463
0.00000	0.01059
0.00000	0.01397
0.00000	0.01107
0.00000	0.01188
0.00000	0.00930
0.00000	0.01252
0.00000	0.00979
0.00000	0.01172
0.00000	0.00834
0.00000	0.01059
0.00000	0.00834
0.00000	0.00898
0.00000	0.00946
0.00000	0.00672
0.00000	0.00656
0.00000	0.00866
0.00000	0.00914
0.00000	0.00834
0.00000	0.00592
0.00000	0.00995
0.00000	0.01011
0.00000	0.00962
0.00000	0.01043
0.00000	0.00560
0.00000	0.01204
0.00000	0.01172
0.00000	0.01043
0.00000	0.00672
0.00000	0.01140
0.00000	0.00882
0.00000	0.00946
0.00000	0.00689
0.00000	0.00624
0.00000	0.01043
0.00000	0.00705
0.00000	0.00576
0.00000	0.00656
0.00000	0.01043
0.00000	0.00850
0.00000	0.00576
0.00000	0.01236
0.00000	0.00930
0.00000	0.01172
0.00000	0.00624
0.00000	0.01124
0.00000	0.00834
0.00000	0.01059
0.00000	0.00640
-0.01035	0.00995
-0.01035	0.00946
-0.01035	0.00979
-0.01035	0.00817
-0.01035	0.00850
-0.01035	0.00689
-0.01035	0.00801
-0.01035	0.00850
-0.01035	0.01043
-0.01035	0.00866
-0.01035	0.00866
-0.01035	0.00801
0.01035	0.01140
0.01035	0.01188
0.00000	0.00479
0.01035	0.00608
0.00000	0.01285
0.00000	0.01075
0.00000	0.00415
0.00000	0.00850
0.00000	0.00656
0.00000	0.00930
0.00000	0.00431
0.00000	0.00672
0.00000	0.00689
0.00000	0.01381
0.00000	0.00866
-0.01035	0.00979
-0.01035	0.00979
-0.01035	0.01075
-0.01035	0.00495
-0.01035	0.00672
-0.01035	0.00672
-0.01035	0.00689
-0.01035	0.00817
-0.01035	0.00721
-0.01035	0.00898
-0.01035	0.01091
-0.01035	0.00737
-0.01035	0.01027
-0.01035	0.00415
-0.01035	0.00866
-0.01035	0.01124
-0.01035	0.00801
-0.01035	0.00914
-0.01035	0.00995
-0.01035	0.00866
-0.01035	0.00689
-0.01035	0.00914
-0.01035	0.00898
-0.01035	0.00817
-0.01035	0.00882
-0.01035	0.00737
-0.01035	0.00801
-0.01035	0.00898
-0.01035	0.00544
-0.01035	0.00979
-0.01035	0.01059
-0.01035	0.00737
-0.01035	0.00898
-0.01035	0.00576
-0.01035	0.00834
-0.01035	0.00769
-0.01035	0.00640
-0.01035	0.00366
-0.01035	0.01091
-0.01035	0.01172
-0.01035	0.00689
-0.01035	0.00785
-0.01035	0.01075
-0.01035	0.01043
-0.01035	0.00882
-0.01035	0.00640
-0.01035	0.00399
-0.01035	0.00962
-0.01035	0.00817
-0.01035	0.01043
-0.01035	0.00737
-0.01035	0.00672
-0.01035	0.01269
-0.01035	0.00882
-0.02070	0.00479
-0.02070	0.00882
-0.02070	0.00817
-0.02070	0.00689
-0.02070	0.01059
-0.02070	0.01059
-0.02070	0.00479
-0.02070	0.00254
-0.02070	0.00705
-0.02070	0.00544
-0.02070	0.00431
-0.02070	0.00447
-0.02070	0.00624
-0.02070	0.00914
-0.02070	0.00914
-0.02070	0.00962
-0.02070	0.00737
-0.02070	0.00753
-0.02070	0.00624
-0.02070	0.01285
-0.02070	0.00689
-0.02070	0.00495
-0.02070	0.01091
-0.02070	0.00753
-0.02070	0.00850
-0.02070	0.00672
-0.02070	0.00914
-0.01035	0.00979
-0.01035	0.00979
-0.01035	0.00689
-0.01035	0.00801
-0.01035	0.00801
-0.01035	0.00995
-0.01035	0.00979
-0.01035	0.00576
0.00000	0.00995
0.00000	0.01140
0.01035	0.00737
0.02070	0.00979
0.03104	0.00656
0.05174	0.00495
0.07244	0.00560
0.10348	0.00930
0.14487	0.01091
0.18627	0.00898
0.23801	0.00785
0.30010	0.00979
0.37254	0.00930
0.44497	0.00511
0.52776	0.00205
0.60020	0.00737
0.69333	0.00689
0.75542	0.00914
0.80716	0.01091
0.87960	0.00930
0.94169	0.00366
1.00378	0.00511
1.05552	0.00801
1.11761	0.00979
1.16935	0.00801
1.21074	0.00866
1.25213	0.00737
1.29352	0.01011
1.33492	0.01317
1.37631	0.00608
1.41770	0.01124
1.46944	0.01059
1.52118	0.00592
1.55223	0.00801
1.59362	0.00753
1.64536	0.00946
1.70745	0.00769
1.76954	0.01075
1.83163	0.01027
1.89372	0.00817
1.94546	0.00979
2.00755	0.00463
2.05929	0.01381
2.12138	0.00930
2.21451	0.01027
2.28695	0.00850
2.36974	0.00946
2.43183	0.00785
2.49392	0.00737
2.54566	0.01043
2.60775	0.00801
2.66983	0.00753
2.72158	0.00672
2.78366	0.01011
2.84575	0.00930
2.90784	0.01027
2.96993	0.00769
3.02167	0.01301
3.09411	0.00624
3.15620	0.01043
3.21829	0.00930
3.29073	0.00962
3.36316	0.00817
3.44595	0.00882
3.51839	0.01285
3.61152	0.00866
3.69431	0.00995
3.76674	0.00914
3.83918	0.00576
3.91162	0.00769
3.97371	0.01107
4.04614	0.01236
4.10823	0.00640
4.17032	0.01011
4.24276	0.01156
4.29450	0.01462
4.36694	0.01124
4.41868	0.00898
4.49112	0.00834
4.57390	0.00769
4.64634	0.00962
4.70843	0.01027
4.77052	0.01043
4.85330	0.00914
4.94644	0.01075
5.06027	0.01059
5.15340	0.01365
5.23619	0.00882
5.30862	0.01027
5.38106	0.01349
5.45350	0.00753
5.52594	0.01301
5.58803	0.01107
5.66046	0.01075
5.72255	0.01059
5.79499	0.01220
5.85708	0.00801
5.91917	0.00705
5.98126	0.00801
6.05369	0.01285
6.11578	0.00769
6.18822	0.00753
6.25031	0.01510
6.30205	0.01236
6.36414	0.00914
6.42623	0.01559
6.49867	0.00882
6.57110	0.01156
6.63319	0.01188
6.68493	0.01188
6.73668	0.00914
6.76772	0.00979
6.84016	0.01107
6.89190	0.00914
6.95399	0.01091
7.01608	0.00882
7.07817	0.01317
7.14026	0.01269
7.20234	0.01349
7.27478	0.00850
7.34722	0.00979
7.40931	0.01510
7.49209	0.01188
7.55418	0.00882
7.61627	0.01269
7.66801	0.01107
7.71975	0.01236
7.76115	0.01107
7.81289	0.01430
7.85428	0.00898
7.89567	0.01059
7.92672	0.00866
7.95776	0.01075
7.99916	0.00801
8.05090	0.01204
8.10264	0.01252
8.16473	0.01236
8.21647	0.00995
8.27856	0.01124
8.34065	0.01269
8.40274	0.01156
8.46482	0.01091
8.53726	0.01027
8.59935	0.00850
8.66144	0.01124
8.73388	0.01381
8.80631	0.01510
8.88910	0.01285
8.96154	0.01414
9.04432	0.01381
9.12711	0.00914
9.20989	0.01317
9.29268	0.01220
9.37547	0.01414
9.45825	0.00995
9.56173	0.01220
9.64452	0.01526
9.72730	0.01381
9.81009	0.01091
9.89288	0.01236
9.96531	0.01172
10.04810	0.01236
10.12054	0.01236
10.19297	0.01236
10.26541	0.01236
10.32750	0.01236
10.39994	0.01446
10.45168	0.01671
10.52412	0.01381
10.63795	0.01414
10.74143	0.01913
10.84491	0.01317
10.94839	0.01736
11.03118	0.01752
11.10361	0.01462
11.17605	0.01703
11.24849	0.01752
11.31058	0.02138
11.38302	0.01977
11.48650	0.01881
11.54859	0.02718
11.61068	0.02412
11.69346	0.02316
11.75555	0.02042
11.81764	0.02203
11.87973	0.02138
