Black Body Radiation Experiment Wed, Sep 23, 2020 2:32 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.01494
0.00000	0.01381
0.00000	0.01381
0.00000	0.01687
0.00000	0.01478
0.00000	0.01881
0.00000	0.01252
0.00000	0.01446
0.00000	0.01639
0.00000	0.01446
0.00000	0.01156
0.00000	0.01510
0.00000	0.01768
0.00000	0.01462
0.00000	0.01703
0.00000	0.01639
0.00000	0.01607
0.00000	0.01059
0.00000	0.01446
0.00000	0.01784
0.00000	0.01301
0.00000	0.01365
0.00000	0.01252
0.01035	0.01462
0.01035	0.01639
0.01035	0.01430
0.01035	0.01236
0.01035	0.01575
0.01035	0.01397
0.01035	0.01414
0.01035	0.01349
0.01035	0.01414
0.02070	0.01381
0.02070	0.01091
0.02070	0.01204
0.02070	0.01446
0.02070	0.01285
0.02070	0.01107
0.02070	0.01381
0.02070	0.01333
0.02070	0.01430
0.03104	0.01075
0.03104	0.00979
0.03104	0.01414
0.03104	0.01591
0.03104	0.01381
0.03104	0.01236
0.03104	0.01494
0.03104	0.01285
0.03104	0.01414
0.03104	0.01317
0.04139	0.01140
0.04139	0.01236
0.04139	0.01510
0.04139	0.01381
0.04139	0.00850
0.14487	0.01446
0.47602	0.01768
0.72437	0.01414
0.82786	0.01623
0.82786	0.01575
0.83820	0.01172
0.84855	0.01172
0.90029	0.01526
0.95203	0.01446
1.00378	0.01494
1.03482	0.01220
1.05552	0.01720
1.06586	0.01462
1.07621	0.01736
1.08656	0.00995
1.09691	0.01381
1.12795	0.01333
1.14865	0.01559
1.14865	0.01430
1.15900	0.01446
1.16935	0.01365
1.16935	0.01156
1.17969	0.01945
1.17969	0.01832
1.20039	0.01494
1.21074	0.01430
1.25213	0.01591
1.27283	0.01236
1.30387	0.01075
1.31422	0.01188
1.33492	0.01929
1.35561	0.02074
1.37631	0.01510
1.43840	0.01510
1.47979	0.01832
1.51084	0.01655
1.55223	0.01204
1.59362	0.01607
1.65571	0.01317
1.70745	0.01784
1.77989	0.01784
1.82128	0.01365
1.86268	0.01526
1.89372	0.01269
1.94546	0.01220
1.98685	0.01736
2.03859	0.01397
2.09034	0.01397
2.12138	0.01655
2.15242	0.01478
2.17312	0.01720
2.19382	0.01832
2.22486	0.01381
2.27660	0.01140
2.31800	0.01365
2.36974	0.01784
2.42148	0.01639
2.47322	0.01881
2.51461	0.01591
2.55600	0.01736
2.60775	0.01703
2.65949	0.01768
2.70088	0.01478
2.73192	0.01687
2.76297	0.01365
2.78366	0.01220
2.82506	0.00995
2.85610	0.01542
2.90784	0.01462
2.94924	0.01526
2.99063	0.01510
3.04237	0.01285
3.08376	0.01462
3.13550	0.01591
3.18724	0.01865
3.22864	0.01703
3.27003	0.01881
3.33212	0.02010
3.39421	0.01848
3.45630	0.01655
3.50804	0.01768
3.54943	0.01977
3.59082	0.01816
3.62187	0.01623
3.66326	0.01945
3.69431	0.01736
3.72535	0.02026
3.76674	0.01494
3.80814	0.01881
3.88057	0.01703
3.93231	0.01655
3.98406	0.01768
4.03580	0.01736
4.08754	0.01687
4.13928	0.01607
4.19102	0.01639
4.24276	0.01993
4.29450	0.01639
4.33589	0.01800
4.36694	0.01961
4.39798	0.01768
4.43938	0.01575
4.47042	0.01800
4.51181	0.01865
4.53251	0.01768
4.56355	0.01720
4.58425	0.01865
4.61530	0.01365
4.64634	0.02026
4.67738	0.01703
4.71878	0.01220
4.76017	0.01703
4.79121	0.01768
4.82226	0.01478
4.84296	0.01478
4.86365	0.01526
4.89470	0.01961
4.92574	0.01768
4.95679	0.01462
4.97748	0.01897
5.00853	0.01703
5.04992	0.01720
5.10166	0.02058
5.16375	0.02171
5.20514	0.01897
5.24654	0.01462
5.28793	0.01881
5.33967	0.01559
5.39141	0.01929
5.43280	0.01865
5.47420	0.01881
5.49489	0.01816
5.50524	0.01720
5.52594	0.01397
5.54663	0.01591
5.57768	0.01236
5.61907	0.01768
5.67081	0.01575
5.72255	0.01575
5.77429	0.01671
5.80534	0.01671
5.84673	0.01591
5.87778	0.01848
5.91917	0.02026
5.97091	0.01929
6.03300	0.02026
6.07439	0.01784
6.11578	0.01752
6.16752	0.01703
6.20892	0.01945
6.23996	0.02122
6.26066	0.01800
6.29170	0.02058
6.32275	0.01703
6.36414	0.01929
6.40553	0.01897
6.44693	0.02155
6.47797	0.01961
6.52971	0.01816
6.57110	0.01655
6.62285	0.01768
6.67459	0.01559
6.72633	0.01881
6.77807	0.01881
6.81946	0.01671
6.85051	0.02010
6.88155	0.02106
6.90225	0.01977
6.92294	0.01881
6.94364	0.01977
6.97468	0.01945
7.01608	0.01478
7.05747	0.01977
7.08851	0.01752
7.10921	0.02026
7.12991	0.01559
7.15060	0.01897
7.16095	0.01752
7.17130	0.01671
7.18165	0.01768
7.20234	0.02058
7.25409	0.01494
7.30583	0.01961
7.34722	0.02283
7.37826	0.01575
7.39896	0.01623
7.41966	0.01639
7.45070	0.01317
7.48175	0.01768
7.52314	0.01768
7.56453	0.01703
7.59558	0.01929
7.62662	0.02090
7.65767	0.01542
7.70941	0.02203
7.75080	0.01494
7.79219	0.01607
7.83358	0.02074
7.86463	0.01768
7.89567	0.02074
7.93707	0.01800
7.97846	0.02090
8.01985	0.01784
8.05090	0.02090
8.08194	0.01720
8.13368	0.01703
8.18542	0.01349
8.23716	0.01848
8.28891	0.02058
8.33030	0.01800
8.37169	0.01881
8.41308	0.01816
8.45448	0.01526
8.49587	0.02171
8.53726	0.01494
8.57865	0.01591
8.60970	0.01671
8.65109	0.01961
8.67179	0.01848
8.70283	0.01526
8.72353	0.01881
8.74423	0.01639
8.76492	0.01800
8.78562	0.01736
8.79597	0.01655
8.80631	0.01655
8.80631	0.01655
8.81666	0.01526
8.81666	0.01478
8.82701	0.01961
8.82701	0.02171
8.84771	0.01768
8.86840	0.01607
8.89945	0.02187
8.92015	0.01945
8.94084	0.02155
8.95119	0.01559
8.96154	0.01655
8.98223	0.01913
8.99258	0.02348
9.02363	0.01655
9.08572	0.01832
9.15815	0.01752
9.22024	0.02138
9.26164	0.01736
9.29268	0.01671
9.33407	0.01816
9.39616	0.01768
9.45825	0.02122
9.52034	0.02010
9.59278	0.01542
9.64452	0.01881
9.69626	0.01977
9.74800	0.01671
9.79974	0.01865
9.83079	0.01800
9.87218	0.01639
9.90322	0.02122
9.94462	0.01913
9.98601	0.02026
10.01705	0.01816
10.05845	0.01961
10.09984	0.02026
10.15158	0.01687
10.19297	0.01977
10.24471	0.01945
10.30680	0.01559
10.38959	0.01703
10.46203	0.01816
10.51377	0.01768
10.58620	0.02219
10.65864	0.01977
10.73108	0.01575
10.78282	0.02364
10.83456	0.01736
10.91735	0.02187
10.96909	0.02010
11.01048	0.02138
11.06222	0.01913
11.10361	0.02074
11.16570	0.01929
11.21744	0.02106
11.26919	0.02251
11.31058	0.02187
11.35197	0.01881
11.40371	0.02316
11.45545	0.02155
11.49685	0.01977
11.54859	0.01897
11.57963	0.02283
11.63137	0.02332
11.66242	0.02445
11.70381	0.02428
11.76590	0.02283
11.79694	0.02122
11.83834	0.02332
11.87973	0.02477
11.92112	0.02171
11.98321	0.02445
12.02460	0.01929
12.07634	0.02171
12.12809	0.02783
12.17983	0.02831
12.23157	0.02396
12.32470	0.02573
12.38679	0.02702
12.43853	0.02944
12.50062	0.02944
12.57306	0.03121
12.62480	0.03057
12.70758	0.03057
12.74898	0.03476
12.79037	0.03459
12.87316	0.03540
12.93525	0.03347
13.00768	0.04104
13.05942	0.03894
13.11116	0.03814
13.15256	0.04394
13.20430	0.04394
13.27674	0.04925
13.33882	0.04780
13.41126	0.05264
13.46300	0.05425
13.53544	0.05634
13.59753	0.05876
13.66997	0.06375
13.73206	0.06504
13.78380	0.07422
13.83554	0.07326
13.87693	0.07616
13.89763	0.08711
13.92867	0.08679
13.97006	0.09211
14.01146	0.09340
14.07355	0.09887
14.13564	0.10113
14.20807	0.10628
14.28051	0.11031
14.34260	0.12223
14.42539	0.12271
14.48747	0.13528
14.51852	0.13931
14.58061	0.15107
14.62200	0.15139
14.68409	0.15896
14.71513	0.16396
14.75653	0.16476
14.81862	0.17604
14.84966	0.17974
14.89105	0.18780
14.92210	0.18909
14.95314	0.19376
14.98419	0.19714
15.01523	0.19811
15.04628	0.20020
15.07732	0.20197
15.11871	0.20310
15.13941	0.20971
15.14976	0.21357
15.16011	0.20649
15.20150	0.21341
15.23254	0.21567
15.26359	0.21712
15.29463	0.21245
15.32568	0.21615
15.35672	0.21196
15.37742	0.21454
15.40846	0.21567
15.42916	0.21502
15.46020	0.21760
15.48090	0.21615
15.49125	0.22082
15.50160	0.21438
15.51195	0.21518
15.51195	0.21357
15.52229	0.21647
15.52229	0.21599
15.52229	0.21454
15.52229	0.21067
15.52229	0.21470
15.53264	0.21390
15.53264	0.21502
15.53264	0.20922
15.53264	0.21551
15.53264	0.21873
15.53264	0.21035
15.53264	0.21196
15.53264	0.21808
15.53264	0.21696
15.53264	0.21196
15.53264	0.21599
15.53264	0.21406
15.53264	0.21309
15.53264	0.21470
15.53264	0.21615
15.53264	0.21502
15.53264	0.21567
15.53264	0.21180
15.53264	0.21164
15.53264	0.21148
15.53264	0.21406
15.53264	0.21631
15.53264	0.21551
15.53264	0.21599
15.53264	0.21357
15.53264	0.21567
15.54299	0.21647
15.54299	0.21518
15.54299	0.21245
15.54299	0.21100
15.54299	0.21905
15.54299	0.21357
15.54299	0.20987
15.54299	0.21615
15.54299	0.21293
15.54299	0.21180
15.54299	0.21277
15.54299	0.21567
15.54299	0.21341
15.54299	0.21228
15.54299	0.21212
15.54299	0.21615
15.54299	0.20890
15.54299	0.21116
15.54299	0.21647
15.54299	0.21245
15.54299	0.21180
15.54299	0.21132
15.54299	0.21245
15.54299	0.21567
15.54299	0.21261
15.54299	0.21084
15.54299	0.21406
15.54299	0.21309
15.54299	0.21341
15.54299	0.21486
15.54299	0.21615
15.54299	0.21116
15.55334	0.21422
15.55334	0.21261
15.55334	0.21422
15.55334	0.21196
15.55334	0.21309
15.55334	0.21518
15.55334	0.21647
15.55334	0.21277
15.55334	0.21518
15.55334	0.21792
15.55334	0.21390
15.55334	0.20842
15.55334	0.21357
15.55334	0.21390
15.55334	0.20890
15.55334	0.21567
15.56369	0.21148
15.56369	0.21647
15.56369	0.21357
15.56369	0.21261
15.56369	0.21212
15.56369	0.21309
15.56369	0.21373
15.56369	0.21341
15.56369	0.21470
15.56369	0.21438
15.56369	0.21325
15.56369	0.21277
15.56369	0.21486
15.56369	0.20729
15.56369	0.21390
15.57404	0.21067
15.57404	0.21084
15.57404	0.21518
15.57404	0.21180
15.57404	0.21422
15.57404	0.21245
15.58438	0.21760
15.58438	0.20955
15.66717	0.21003
15.78100	0.21067
15.85344	0.20922
15.85344	0.20600
15.86378	0.20117
15.87413	0.19521
15.89483	0.19618
15.92587	0.19134
15.97761	0.19199
16.01901	0.18731
16.06040	0.18377
16.08110	0.17926
16.09144	0.17491
16.11214	0.17717
16.13284	0.17169
16.16388	0.16959
16.19493	0.16718
16.22597	0.16605
16.24667	0.16347
16.26736	0.16041
16.28806	0.15816
16.31911	0.15139
16.37085	0.15123
16.40189	0.14768
16.43294	0.14334
16.45363	0.14237
16.47433	0.13673
16.50537	0.13447
16.54677	0.12739
16.58816	0.12706
16.62955	0.12304
16.66060	0.11949
16.68129	0.11643
16.71234	0.11627
16.74338	0.11627
16.76408	0.11112
16.77443	0.10580
16.80547	0.10822
16.82617	0.10371
16.85721	0.10129
16.86756	0.09871
16.88826	0.09259
16.90895	0.09307
16.92965	0.09178
16.94000	0.08760
16.96069	0.08679
16.97104	0.08196
17.00209	0.08518
17.03313	0.08067
17.06418	0.07809
17.08487	0.07954
17.10557	0.07664
17.13661	0.07197
17.16766	0.07406
17.19870	0.07165
17.22975	0.07132
17.27114	0.07068
17.31253	0.07004
17.35392	0.06263
17.39532	0.06504
17.43671	0.06182
17.48845	0.05054
17.54019	0.05232
17.58159	0.05087
17.63333	0.04877
17.66437	0.04410
17.70576	0.04490
17.74716	0.04507
17.78855	0.04281
17.82994	0.03975
17.87133	0.03653
17.89203	0.03733
17.91273	0.03105
17.94377	0.03476
17.97482	0.03588
18.00586	0.02928
18.04725	0.02976
18.07830	0.02751
18.09899	0.03041
18.13004	0.02928
18.16108	0.03073
18.19213	0.02831
18.25422	0.02992
18.28526	0.02606
18.32666	0.02654
18.36805	0.02155
18.40944	0.02686
18.44049	0.02219
18.48188	0.02461
18.51292	0.02557
18.55432	0.02493
18.58536	0.02718
18.61640	0.02219
18.64745	0.02863
18.68884	0.02847
18.71989	0.02590
18.76128	0.02122
18.79232	0.02396
18.83372	0.02300
18.86476	0.02428
18.89581	0.02058
18.92685	0.02251
18.94755	0.02235
18.96824	0.02171
18.98894	0.02026
18.99929	0.01865
19.00964	0.02364
19.03033	0.02074
19.05103	0.02364
19.07173	0.02267
19.09242	0.02332
19.12347	0.02026
19.14416	0.02783
19.18556	0.02364
19.21660	0.02219
19.24764	0.02316
19.26834	0.02428
19.29939	0.02573
19.34078	0.02477
19.38217	0.02428
19.41322	0.01977
19.44426	0.02316
19.46496	0.02267
19.47531	0.01961
19.49600	0.02445
19.51670	0.02493
19.54774	0.02461
19.58914	0.01977
19.63053	0.02380
19.66157	0.02654
19.70297	0.02251
19.75471	0.02541
19.80645	0.02074
19.83749	0.02428
19.86854	0.02767
19.90993	0.02735
19.96167	0.02412
20.00306	0.02428
20.04446	0.02493
20.09620	0.02493
20.12724	0.02638
20.15829	0.02718
20.18933	0.02380
20.22038	0.02573
20.25142	0.02106
20.27212	0.02541
20.29281	0.02283
20.32386	0.02670
20.35490	0.02573
20.40664	0.02332
20.43769	0.02251
20.47908	0.02235
20.51012	0.02493
20.57221	0.02573
20.63430	0.02283
20.69639	0.02267
20.74813	0.02557
20.79987	0.02235
20.85162	0.02074
20.90336	0.02541
20.95510	0.02847
21.00684	0.02074
21.04823	0.02364
21.07928	0.02767
21.12067	0.02670
21.16206	0.02493
21.21380	0.02686
21.27589	0.02751
21.31728	0.02106
21.36902	0.02364
21.42077	0.02283
21.46216	0.02412
21.50355	0.02235
21.54494	0.02702
21.58634	0.02702
21.62773	0.02074
21.65877	0.02380
21.71052	0.02654
21.75191	0.02590
21.78295	0.02525
21.81400	0.02831
21.85539	0.02445
21.90713	0.02396
21.94852	0.02622
21.98992	0.01929
22.02096	0.02445
22.06235	0.01961
22.10375	0.02364
22.13479	0.02332
22.16584	0.02638
22.18653	0.02912
22.20723	0.02300
22.23827	0.02364
22.25897	0.02525
22.30036	0.02187
22.33141	0.02445
22.35210	0.02332
22.38315	0.02396
22.40384	0.02428
22.41419	0.02203
22.42454	0.02445
22.44524	0.02412
22.46593	0.02670
22.49698	0.02364
22.52802	0.02686
22.56942	0.02654
22.61081	0.02815
22.64185	0.02815
22.67290	0.02380
22.70394	0.02138
22.74534	0.02364
22.78673	0.02332
22.83847	0.02412
22.89021	0.02283
22.94195	0.02445
22.99369	0.02767
23.04543	0.02428
23.09717	0.02493
23.13857	0.02461
23.17996	0.02428
23.22135	0.02573
23.26274	0.02477
23.30414	0.02702
23.34553	0.02735
23.39727	0.02155
23.43866	0.02332
23.49041	0.02412
23.53180	0.02541
23.57319	0.02461
23.61458	0.02847
23.66632	0.02477
23.70772	0.02606
23.75946	0.02718
23.81120	0.02799
23.86294	0.02316
23.91468	0.02461
23.97677	0.02702
24.02851	0.02106
24.10095	0.02783
24.16304	0.02847
24.21478	0.02509
24.26652	0.02735
24.32861	0.02799
24.38035	0.02203
24.43209	0.02332
24.48383	0.02058
24.53557	0.02364
24.58731	0.02880
24.63905	0.02686
24.67010	0.02686
24.71149	0.02686
24.74254	0.02573
24.78393	0.02735
24.81497	0.02493
24.85637	0.02396
24.89776	0.02686
24.94950	0.02815
24.99089	0.02880
25.03229	0.03008
25.07368	0.02880
25.10472	0.02735
25.13577	0.02654
25.17716	0.02235
25.20821	0.02735
25.25995	0.02718
25.29099	0.02638
25.32204	0.02960
25.36343	0.02235
25.40482	0.02509
25.44621	0.02718
25.49796	0.02702
25.54970	0.02815
25.61179	0.02316
25.67387	0.02300
25.72562	0.02573
25.77736	0.02348
25.82910	0.02396
25.89119	0.02896
25.94293	0.02557
25.99467	0.02654
26.04641	0.02654
26.09815	0.02622
26.12920	0.02654
26.18094	0.02767
26.22233	0.02493
26.25337	0.02912
26.29477	0.02783
26.33616	0.02573
26.37755	0.02573
26.40860	0.02606
26.43964	0.02799
26.48103	0.02155
26.52243	0.02654
26.56382	0.02686
26.60521	0.02847
26.63626	0.02525
26.66730	0.02751
26.69835	0.02735
26.71904	0.02606
26.75009	0.02412
26.78113	0.02831
26.81218	0.02590
26.84322	0.02735
26.87427	0.02428
26.92601	0.02928
26.96740	0.02702
27.00879	0.02670
27.03984	0.02396
27.08123	0.02364
27.13297	0.02751
27.19506	0.02477
27.23645	0.02735
27.27784	0.02573
27.32959	0.02477
27.39168	0.02541
27.44342	0.02509
27.50551	0.02718
27.56759	0.02831
27.62968	0.02799
27.69177	0.02912
27.75386	0.02912
27.80560	0.02686
27.85734	0.02606
27.91943	0.02509
27.97117	0.03041
28.03326	0.02863
28.10570	0.02445
28.16779	0.03105
28.22988	0.02992
28.30232	0.03073
28.37475	0.02573
28.44719	0.02606
28.52998	0.03153
28.62311	0.02702
28.68520	0.02992
28.76799	0.02654
28.85077	0.02445
28.92321	0.02364
29.00599	0.02557
29.07843	0.02702
29.16122	0.02428
29.22331	0.02912
29.28539	0.02493
29.35783	0.02573
29.43027	0.02718
29.49236	0.02622
29.56480	0.02573
29.62689	0.02880
29.69932	0.02702
29.78211	0.02493
29.84420	0.03218
29.91663	0.02815
29.98907	0.02912
30.06151	0.02735
