Black Body Radiation Experiment Wed, Sep 23, 2020 2:54 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.04064
0.00000	-0.04080
0.00000	-0.04032
0.00000	-0.04112
0.00000	-0.04305
0.00000	-0.03935
0.00000	-0.03597
0.00000	-0.03983
0.00000	-0.03661
0.00000	-0.04273
0.00000	-0.04241
0.00000	-0.04015
0.00000	-0.04064
0.00000	-0.04338
0.00000	-0.04418
0.00000	-0.04064
0.00000	-0.03935
0.00000	-0.03806
0.00000	-0.03983
0.00000	-0.04015
0.00000	-0.04128
0.00000	-0.04193
0.00000	-0.03951
0.00000	-0.04080
0.00000	-0.04177
0.00000	-0.03951
0.00000	-0.04193
0.00000	-0.04402
0.00000	-0.03903
0.00000	-0.04015
0.00000	-0.04032
0.00000	-0.04193
0.00000	-0.03661
0.00000	-0.04160
0.00000	-0.03967
0.00000	-0.03903
0.00000	-0.03838
0.00000	-0.04241
0.00000	-0.04160
0.00000	-0.04032
0.00000	-0.03725
0.00000	-0.04112
0.00000	-0.03983
0.00000	-0.04418
0.00000	-0.04112
0.00000	-0.04273
0.00000	-0.03661
0.00000	-0.04354
0.00000	-0.04015
0.00000	-0.04305
0.00000	-0.03870
0.00000	-0.04338
0.00000	-0.04257
0.00000	-0.03967
0.00000	-0.04241
0.00000	-0.04048
0.00000	-0.03854
0.00000	-0.04032
0.00000	-0.04338
0.00000	-0.04015
0.00000	-0.04160
0.00000	-0.04048
0.00000	-0.04257
0.00000	-0.04177
0.00000	-0.04015
0.00000	-0.03887
0.00000	-0.03919
0.00000	-0.03951
0.00000	-0.04386
0.00000	-0.04096
0.00000	-0.04483
0.00000	-0.04338
0.00000	-0.04064
0.00000	-0.04418
0.00000	-0.04273
0.00000	-0.04418
0.00000	-0.04241
0.00000	-0.04273
0.00000	-0.03983
0.00000	-0.03951
0.00000	-0.03903
0.00000	-0.03935
0.00000	-0.04048
0.00000	-0.04193
0.00000	-0.04064
0.00000	-0.04064
0.00000	-0.04289
0.00000	-0.03983
0.00000	-0.03693
0.00000	-0.04080
0.00000	-0.04096
0.00000	-0.04096
0.00000	-0.04080
0.00000	-0.04499
0.00000	-0.03951
0.00000	-0.04048
0.00000	-0.03790
0.00000	-0.04112
0.00000	-0.03983
0.00000	-0.03838
0.00000	-0.03999
0.00000	-0.04064
0.00000	-0.03887
0.00000	-0.04338
0.00000	-0.04209
0.00000	-0.04032
0.00000	-0.03677
0.00000	-0.03790
0.00000	-0.03935
0.00000	-0.03854
0.00000	-0.04241
0.00000	-0.04128
0.00000	-0.03822
0.00000	-0.03935
0.00000	-0.03951
0.00000	-0.04225
0.00000	-0.04112
0.00000	-0.04305
0.00000	-0.04241
0.00000	-0.04418
0.00000	-0.04402
0.00000	-0.04015
0.00000	-0.03887
0.00000	-0.03758
0.00000	-0.04370
0.00000	-0.04112
0.00000	-0.03742
0.00000	-0.04112
0.00000	-0.04064
0.00000	-0.04032
0.00000	-0.03709
0.00000	-0.04483
0.00000	-0.04080
0.00000	-0.03806
0.00000	-0.04386
0.00000	-0.04289
0.00000	-0.03919
0.00000	-0.03887
0.00000	-0.04499
0.00000	-0.04177
0.00000	-0.03999
0.00000	-0.04225
0.00000	-0.03999
0.00000	-0.04032
0.00000	-0.03951
0.00000	-0.04080
0.00000	-0.04209
0.00000	-0.04483
0.00000	-0.04209
0.00000	-0.03935
0.00000	-0.04064
0.00000	-0.03887
0.00000	-0.04241
0.00000	-0.03983
0.00000	-0.04112
0.00000	-0.03951
0.00000	-0.04257
0.00000	-0.04064
0.00000	-0.04257
0.00000	-0.04241
0.00000	-0.04160
0.00000	-0.03919
0.00000	-0.04048
0.00000	-0.04032
0.00000	-0.04273
0.00000	-0.04418
0.00000	-0.04177
0.00000	-0.04144
0.00000	-0.04418
0.00000	-0.04273
0.00000	-0.04628
0.00000	-0.04257
0.00000	-0.04305
0.00000	-0.04338
0.00000	-0.04257
0.00000	-0.04064
0.00000	-0.04209
0.00000	-0.04048
0.00000	-0.04354
0.00000	-0.04467
0.00000	-0.04209
0.00000	-0.04096
0.00000	-0.03983
0.00000	-0.04144
0.00000	-0.03999
0.01035	-0.03999
0.01035	-0.04370
0.02070	-0.04563
0.02070	-0.04160
0.04139	-0.04354
0.05174	-0.04547
0.05174	-0.04080
0.05174	-0.04418
0.05174	-0.05014
0.05174	-0.04273
0.05174	-0.04193
0.05174	-0.04112
