Black Body Radiation Experiment Wed, Sep 23, 2020 12:50 PM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.01325
0.00000	-0.01325
0.00000	-0.01051
0.00000	-0.01067
0.00000	-0.00938
0.00000	-0.01164
0.00000	-0.00777
0.00000	-0.01357
0.00000	-0.01051
0.00000	-0.00810
0.00000	-0.00906
0.00000	-0.01067
0.00000	-0.01148
0.00000	-0.01228
0.00000	-0.01051
0.00000	-0.01422
0.00000	-0.01228
0.00000	-0.00874
0.00000	-0.01196
0.00000	-0.01180
0.00000	-0.01035
0.00000	-0.01518
0.00000	-0.01212
0.00000	-0.01180
0.00000	-0.00632
0.00000	-0.01245
0.00000	-0.00874
0.00000	-0.00858
0.00000	-0.01083
0.00000	-0.01325
0.00000	-0.01100
0.00000	-0.00858
0.00000	-0.01019
0.00000	-0.00826
0.00000	-0.01406
0.00000	-0.01228
0.00000	-0.00842
0.00000	-0.00955
0.00000	-0.01212
0.00000	-0.01357
0.00000	-0.00826
0.00000	-0.00955
0.00000	-0.00922
0.00000	-0.01212
0.00000	-0.00697
0.00000	-0.00826
0.00000	-0.00842
0.00000	-0.01003
0.00000	-0.00777
0.00000	-0.00794
0.00000	-0.01051
0.00000	-0.01293
0.00000	-0.00745
0.00000	-0.00697
0.00000	-0.00987
0.00000	-0.01228
0.00000	-0.00504
0.00000	-0.00890
0.00000	-0.01003
0.00000	-0.01051
0.00000	-0.01019
0.00000	-0.01083
0.00000	-0.01035
0.00000	-0.01035
0.00000	-0.00697
0.00000	-0.01293
0.00000	-0.01132
0.00000	-0.00777
0.00000	-0.00938
0.00000	-0.00568
0.00000	-0.00955
0.00000	-0.01277
0.00000	-0.00842
0.00000	-0.00504
0.00000	-0.01341
0.00000	-0.01051
0.00000	-0.00777
0.00000	-0.00681
0.00000	-0.01067
0.00000	-0.00874
0.00000	-0.01261
0.00000	-0.00632
0.00000	-0.00842
0.00000	-0.01132
0.00000	-0.00955
0.00000	-0.01051
0.00000	-0.01180
0.00000	-0.01422
0.00000	-0.00777
0.00000	-0.00938
0.00000	-0.00794
0.00000	-0.00858
0.00000	-0.00584
0.00000	-0.01245
0.00000	-0.01051
0.00000	-0.00745
0.00000	-0.00906
0.00000	-0.01325
0.00000	-0.00810
0.00000	-0.00938
0.00000	-0.01035
0.00000	-0.01051
0.00000	-0.00987
0.00000	-0.00938
0.00000	-0.00987
0.00000	-0.00938
0.00000	-0.00407
0.00000	-0.00600
0.00000	-0.00665
0.00000	-0.00632
0.00000	-0.00504
0.00000	-0.00938
0.00000	-0.00713
0.00000	-0.00794
0.00000	-0.01019
0.00000	-0.01148
0.00000	-0.01019
0.00000	-0.01309
0.00000	-0.01035
0.00000	-0.01019
0.00000	-0.00713
0.00000	-0.00874
0.00000	-0.00858
0.00000	-0.00745
0.00000	-0.00713
0.00000	-0.00810
0.00000	-0.01051
0.00000	-0.00568
0.00000	-0.00906
0.00000	-0.00842
0.00000	-0.00697
0.00000	-0.01196
0.00000	-0.00874
0.00000	-0.00987
0.00000	-0.01003
0.00000	-0.01116
0.00000	-0.01067
0.00000	-0.00987
0.00000	-0.00729
0.00000	-0.01067
0.00000	-0.00713
0.00000	-0.00826
0.00000	-0.00858
0.00000	-0.00810
0.00000	-0.00761
0.00000	-0.00649
0.00000	-0.01019
0.00000	-0.01148
0.00000	-0.00745
0.00000	-0.01180
0.00000	-0.00938
0.00000	-0.01180
0.00000	-0.00729
0.00000	-0.00761
0.00000	-0.00697
0.00000	-0.01180
0.00000	-0.00906
0.00000	-0.00665
0.00000	-0.00874
0.00000	-0.00487
0.00000	-0.00810
0.00000	-0.01196
0.00000	-0.00971
0.00000	-0.00922
0.00000	-0.00890
0.00000	-0.01116
0.00000	-0.01293
0.00000	-0.00858
0.00000	-0.00938
0.00000	-0.01035
0.00000	-0.00971
0.00000	-0.00922
0.00000	-0.00326
0.00000	-0.01003
0.00000	-0.00971
0.00000	-0.01373
0.00000	-0.00745
0.00000	-0.01180
0.00000	-0.01116
0.00000	-0.01003
0.01035	-0.01132
0.01035	-0.00600
0.01035	-0.00842
0.01035	-0.01035
0.01035	-0.00729
0.01035	-0.00842
0.01035	-0.00600
0.01035	-0.01035
0.01035	-0.00955
0.01035	-0.01132
0.01035	-0.00632
0.01035	-0.00938
0.01035	-0.00971
0.01035	-0.00987
0.01035	-0.00810
0.02070	-0.00681
0.02070	-0.00890
0.03104	-0.01180
0.03104	-0.00874
0.03104	-0.00745
0.03104	-0.01228
0.03104	-0.00906
0.03104	-0.01196
0.03104	-0.00826
0.03104	-0.00858
0.03104	-0.00568
0.03104	-0.00938
0.03104	-0.00810
0.03104	-0.00761
0.03104	-0.00777
0.03104	-0.00987
0.03104	-0.00729
0.02070	-0.00761
0.02070	-0.01100
0.02070	-0.01019
0.02070	-0.00600
0.02070	-0.00745
0.02070	-0.00681
0.02070	-0.00874
0.02070	-0.00810
0.02070	-0.00777
0.02070	-0.01180
0.02070	-0.00777
0.02070	-0.01035
0.02070	-0.00504
0.02070	-0.01067
0.02070	-0.00922
0.02070	-0.00858
0.02070	-0.00665
0.02070	-0.01019
0.02070	-0.00455
0.02070	-0.00600
0.02070	-0.01083
0.02070	-0.00858
0.02070	-0.00471
0.02070	-0.00938
0.02070	-0.01051
0.02070	-0.01019
0.02070	-0.00842
0.02070	-0.01083
0.02070	-0.00810
0.02070	-0.00697
0.02070	-0.00552
0.02070	-0.00697
0.02070	-0.01035
0.02070	-0.00777
0.02070	-0.00842
0.02070	-0.00922
0.02070	-0.01035
0.02070	-0.00761
0.02070	-0.00971
0.02070	-0.00810
0.02070	-0.00777
0.02070	-0.00826
0.02070	-0.00616
0.02070	-0.00632
0.02070	-0.01132
0.02070	-0.00842
0.02070	-0.00632
0.02070	-0.00906
0.02070	-0.01051
0.02070	-0.00955
0.02070	-0.00423
0.02070	-0.00922
0.02070	-0.00874
0.02070	-0.00987
0.02070	-0.00938
0.02070	-0.00955
0.02070	-0.01083
0.02070	-0.00777
0.02070	-0.00681
0.02070	-0.00568
0.02070	-0.00842
0.02070	-0.00906
0.02070	-0.00874
0.02070	-0.00761
0.02070	-0.00794
0.02070	-0.00794
0.02070	-0.00584
0.02070	-0.00938
0.02070	-0.00842
0.02070	-0.01083
0.02070	-0.00649
0.02070	-0.00568
0.02070	-0.00874
0.02070	-0.01148
0.02070	-0.00536
0.02070	-0.01116
0.02070	-0.00632
0.02070	-0.01051
0.02070	-0.00584
0.02070	-0.01035
0.02070	-0.00874
0.02070	-0.00971
0.02070	-0.00649
0.02070	-0.00777
0.02070	-0.00906
0.02070	-0.01164
0.02070	-0.00826
0.02070	-0.00632
0.02070	-0.00697
0.02070	-0.00858
0.02070	-0.00810
0.02070	-0.01003
0.02070	-0.00922
0.02070	-0.00842
0.02070	-0.00874
0.02070	-0.00890
0.02070	-0.01148
0.02070	-0.00971
0.02070	-0.00423
0.02070	-0.01116
0.02070	-0.01035
0.02070	-0.01019
0.02070	-0.00471
0.02070	-0.00681
0.02070	-0.00842
0.02070	-0.01019
0.02070	-0.00971
0.02070	-0.00938
0.02070	-0.00842
0.02070	-0.01067
0.02070	-0.00471
0.02070	-0.00745
0.02070	-0.00874
0.02070	-0.00649
0.02070	-0.00552
0.02070	-0.01309
0.02070	-0.01019
0.02070	-0.00729
0.02070	-0.00391
0.02070	-0.00987
0.02070	-0.01164
0.02070	-0.00681
0.02070	-0.01212
0.02070	-0.00955
0.02070	-0.00826
0.02070	-0.00922
0.02070	-0.00745
0.01035	-0.00810
0.01035	-0.00761
0.01035	-0.00858
0.01035	-0.01083
0.01035	-0.01019
0.01035	-0.00842
0.01035	-0.00665
0.01035	-0.00890
0.01035	-0.00971
0.01035	-0.00955
0.01035	-0.00987
0.01035	-0.01373
0.01035	-0.00713
0.01035	-0.01067
0.01035	-0.00359
0.01035	-0.00777
0.01035	-0.00858
0.01035	-0.00922
0.01035	-0.00810
0.01035	-0.01067
0.01035	-0.00826
0.01035	-0.01325
0.01035	-0.01035
0.01035	-0.00922
0.01035	-0.00987
0.01035	-0.00987
0.01035	-0.00922
0.01035	-0.00391
0.01035	-0.00665
0.01035	-0.00810
0.01035	-0.01003
0.01035	-0.01083
0.01035	-0.00471
0.01035	-0.00842
0.01035	-0.00842
0.01035	-0.00938
0.01035	-0.00600
0.01035	-0.01035
0.01035	-0.00906
0.01035	-0.00552
0.01035	-0.00874
0.01035	-0.00616
0.01035	-0.01051
0.01035	-0.00955
0.01035	-0.00777
0.01035	-0.00955
0.01035	-0.00600
0.01035	-0.00536
0.01035	-0.00955
0.01035	-0.00697
0.02070	-0.00697
0.02070	-0.00842
0.02070	-0.00906
0.02070	-0.00971
0.02070	-0.00922
0.02070	-0.00342
0.02070	-0.01164
0.02070	-0.00665
0.02070	-0.00794
0.02070	-0.00890
0.02070	-0.00568
0.02070	-0.00987
0.02070	-0.00729
0.02070	-0.00616
0.03104	-0.01083
0.03104	-0.00745
0.03104	-0.01228
0.03104	-0.01003
0.03104	-0.01051
0.04139	-0.00471
0.04139	-0.00697
0.04139	-0.00955
0.04139	-0.01261
0.04139	-0.00761
0.05174	-0.00552
0.05174	-0.01051
0.06209	-0.01083
0.06209	-0.01100
0.07244	-0.00955
0.08279	-0.01019
0.09313	-0.00987
0.10348	-0.00681
0.11383	-0.00938
0.12418	-0.00697
0.14487	-0.00375
0.16557	-0.00616
0.19662	-0.00874
0.22766	-0.00455
0.25870	-0.00761
0.26905	-0.00874
0.28975	-0.01438
0.30010	-0.00906
0.31045	-0.01245
0.32079	-0.01180
0.33114	-0.01116
0.35184	-0.01051
0.36219	-0.00890
0.37254	-0.01228
0.38288	-0.00906
0.39323	-0.00955
0.39323	-0.01051
0.40358	-0.00826
0.41393	-0.01019
0.42428	-0.01035
0.45532	-0.01051
0.49671	-0.00681
0.54845	-0.00697
0.61054	-0.01228
0.66228	-0.00761
0.67263	-0.00810
0.68298	-0.00681
0.68298	-0.00971
0.69333	-0.00938
0.69333	-0.01212
0.69333	-0.00955
0.69333	-0.01067
0.69333	-0.01067
0.69333	-0.01212
0.69333	-0.01293
0.69333	-0.00794
0.69333	-0.01277
0.69333	-0.00987
0.70368	-0.01116
0.70368	-0.01035
0.72437	-0.00826
0.73472	-0.00858
0.76577	-0.01003
0.78646	-0.00906
0.81751	-0.00794
0.84855	-0.00955
0.87960	-0.01035
0.90029	-0.00777
0.93134	-0.01196
0.95203	-0.01261
0.98308	-0.01148
1.01412	-0.01148
1.05552	-0.00971
1.08656	-0.01067
1.11761	-0.01261
1.14865	-0.01228
1.17969	-0.01148
1.20039	-0.01293
1.23144	-0.00826
1.26248	-0.01277
1.29352	-0.01309
1.32457	-0.00858
1.34527	-0.01035
1.36596	-0.00922
1.38666	-0.00938
1.39701	-0.00971
1.41770	-0.00697
1.44875	-0.00906
1.46944	-0.00761
1.46944	-0.00810
1.47979	-0.00955
1.49014	-0.00810
1.50049	-0.01148
1.51084	-0.01035
1.53153	-0.00955
1.56258	-0.00971
1.58327	-0.00649
1.62467	-0.01083
1.66606	-0.01067
1.70745	-0.00874
1.74885	-0.00890
1.76954	-0.00632
1.80059	-0.01083
1.83163	-0.01003
1.86268	-0.00858
1.90407	-0.00890
1.93511	-0.01003
1.97651	-0.00874
2.00755	-0.00729
2.03859	-0.00681
2.07999	-0.01164
2.11103	-0.00794
2.13173	-0.00520
2.16277	-0.00971
2.18347	-0.01019
2.19382	-0.00616
2.20417	-0.00874
2.22486	-0.00842
2.24556	-0.01067
2.26625	-0.01051
2.28695	-0.00600
2.31800	-0.00665
2.34904	-0.00810
2.39043	-0.00632
2.43183	-0.00874
2.48357	-0.00729
2.53531	-0.00616
2.58705	-0.00729
2.63879	-0.00504
2.66983	-0.00858
2.71123	-0.00842
2.73192	-0.01067
2.76297	-0.00987
2.78366	-0.00842
2.82506	-0.00890
2.85610	-0.00890
2.87680	-0.01051
2.90784	-0.00729
2.92854	-0.00987
2.95958	-0.00906
2.98028	-0.00874
3.01133	-0.00794
3.05272	-0.00632
3.08376	-0.01245
3.11481	-0.00761
3.14585	-0.00713
3.18724	-0.00810
3.22864	-0.01003
3.27003	-0.00649
3.32177	-0.00681
3.37351	-0.00713
3.42525	-0.00906
3.46665	-0.00713
3.50804	-0.00777
3.55978	-0.00987
3.60117	-0.01051
3.65291	-0.00745
3.70465	-0.01164
3.76674	-0.00874
3.82883	-0.00922
3.89092	-0.00600
3.95301	-0.01067
4.01510	-0.01019
4.08754	-0.00938
4.14963	-0.00697
4.21172	-0.00955
4.27380	-0.00906
4.32555	-0.00906
4.38764	-0.00681
4.43938	-0.01035
4.51181	-0.00810
4.58425	-0.00584
4.65669	-0.00955
4.72913	-0.00794
4.79121	-0.01019
4.85330	-0.01067
4.91539	-0.00955
4.97748	-0.00777
5.04992	-0.00922
5.11201	-0.00810
5.17410	-0.00922
5.23619	-0.00987
5.29828	-0.00906
5.37071	-0.00842
5.43280	-0.00810
5.49489	-0.00987
5.55698	-0.00713
5.60872	-0.00520
